time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
429.34,ZY01,2,6,4,1.00,0.00,,
430.34,ZY01,2,25,1,1.00,0.00,,
430.34,ZY07,8,25,1,2.20,0.00,FR20,MR08
430.34,ZY08,9,25,1,1.00,0.00,,
430.34,ZY09,10,25,1,2.00,0.00,FR24,
430.34,ZY10,11,25,1,16.00,0.00,FR4,
430.34,ZY13,14,25,1,1.00,0.00,,
430.34,ZY_T,21,25,1,0.20,0.00,,MR20
430.34,ZY_Z,0,0,5,1.00,0.00,,
431.25,ZY02,3,6,4,1.00,0.00,FR25,
431.25,ZY03,4,6,4,1.00,0.00,FR5,
431.25,ZY04,5,6,4,3.28,0.00,FR13,MR16
431.25,ZY05,6,6,4,3.28,0.00,FR9,MR12
431.25,ZY06,7,6,4,4.00,0.00,FR21,
431.25,ZY_L,20,6,4,1.00,0.00,,
431.34,ZY01,2,20,2,1.00,0.00,,
431.34,ZY07,8,20,2,2.45,0.00,FR19,MR06
431.34,ZY08,9,20,2,1.00,0.00,,
431.34,ZY09,10,20,2,2.00,0.00,FR23,
431.34,ZY10,11,20,2,16.00,0.00,FR3,
431.34,ZY13,14,20,2,1.00,0.00,,
431.34,ZY_T,21,20,2,0.45,0.00,,MR18
431.34,ZY_M,1,13,5,0.00,0.12,,
431.46,ZY_M,1,13,5,0.00,0.00,,
431.46,ZY01,2,13,5,1.00,0.00,,
432.46,ZY_Z,0,0,6,1.00,0.00,,
433.34,ZY02,3,13,5,1.00,0.00,FR26,
433.34,ZY03,4,13,5,1.00,0.00,FR6,
433.34,ZY04,5,13,5,3.22,0.00,FR14,MR15
433.34,ZY05,6,13,5,3.22,0.00,FR10,MR11
433.34,ZY06,7,13,5,4.00,0.00,FR22,
433.34,ZY_L,20,13,5,1.00,0.00,,
433.34,ZY_M,1,27,3,0.00,0.24,,
433.46,ZY_M,1,6,6,0.00,0.28,,
433.58,ZY01,2,27,3,1.00,0.00,,
433.58,ZY08,9,27,3,1.00,0.00,,
433.58,ZY09,10,27,3,2.33,0.00,,MR04
433.58,ZY13,14,27,3,1.00,0.00,,
433.58,ZY_T,21,27,3,0.42,0.00,,MR22
433.74,ZY_M,1,6,6,0.00,0.00,,
433.74,ZY01,2,6,6,1.00,0.00,,
434.74,ZY_Z,0,0,7,1.00,0.00,,
435.25,ZY02,3,6,6,1.00,0.00,FR25,
435.25,ZY03,4,6,6,1.00,0.00,FR5,
435.25,ZY04,5,6,6,3.00,0.00,FR13,MR14
435.25,ZY05,6,6,6,3.00,0.00,FR9,MR10
435.25,ZY06,7,6,6,4.00,0.00,FR21,
435.25,ZY_L,20,6,6,1.00,0.00,,
435.25,ZY_M,1,2,4,0.00,0.11,,
435.35,ZY01,2,2,4,1.00,0.00,,
435.35,ZY07,8,2,4,2.34,0.00,FR17,MR07
435.35,ZY08,9,2,4,1.00,0.00,,
435.35,ZY09,10,2,4,2.00,0.00,FR21,
435.35,ZY10,11,2,4,16.00,0.00,FR1,
435.35,ZY13,14,2,4,1.00,0.00,,
435.35,ZY_T,21,2,4,0.34,0.00,,MR19
435.74,ZY_M,1,12,7,0.00,0.09,,
435.83,ZY_M,1,12,7,0.00,0.00,,
435.83,ZY01,2,12,7,1.00,0.00,,
436.83,ZY11,12,27,3,1.00,0.00,,
436.83,ZY12,13,27,3,20.00,0.00,,
436.83,ZY_Z,0,0,8,1.00,0.00,,
437.34,ZY02,3,12,7,1.00,0.00,FR26,
437.34,ZY03,4,12,7,1.00,0.00,FR6,
437.34,ZY04,5,12,7,3.08,0.00,FR14,MR15
437.34,ZY05,6,12,7,3.08,0.00,FR10,MR11
437.34,ZY06,7,12,7,4.00,0.00,FR22,
437.34,ZY_L,20,12,7,1.00,0.00,,
437.83,ZY01,2,13,5,1.00,0.00,,
437.83,ZY08,9,13,5,1.00,0.00,,
437.83,ZY09,10,13,5,2.00,0.00,FR22,
437.83,ZY10,11,13,5,16.00,0.00,FR2,
437.83,ZY13,14,13,5,1.00,0.00,,
437.83,ZY_T,21,13,5,0.19,0.00,,MR23
437.83,ZY_M,1,21,8,0.00,0.35,,
438.18,ZY_M,1,21,8,0.00,0.00,,
438.18,ZY01,2,21,8,1.00,0.00,,
438.18,ZY_Z,0,0,9,1.00,0.00,,
439.18,ZY_M,1,21,9,0.00,0.35,,
439.25,ZY02,3,21,8,1.00,0.00,FR27,
439.25,ZY03,4,21,8,1.00,0.00,FR7,
439.25,ZY04,5,21,8,3.08,0.00,FR15,MR17
439.25,ZY05,6,21,8,3.08,0.00,FR11,MR13
439.25,ZY06,7,21,8,4.00,0.00,FR23,
439.25,ZY_L,20,21,8,1.00,0.00,,
439.25,ZY_M,1,6,9,0.00,0.28,,
439.53,ZY01,2,6,6,1.00,0.00,,
439.53,ZY08,9,6,6,1.00,0.00,,
439.53,ZY09,10,6,6,2.00,0.00,FR21,
439.53,ZY10,11,6,6,10.47,0.00,FR1,
439.53,ZY13,14,6,6,1.00,0.00,,
439.53,ZY_T,21,6,6,0.40,0.00,,MR22
439.53,ZY_M,1,6,9,0.00,0.00,,
439.53,ZY01,2,6,9,1.00,0.00,,
440.53,ZY_Z,0,0,10,1.00,0.00,,
441.34,ZY02,3,6,9,1.00,0.00,FR25,
441.34,ZY03,4,6,9,1.00,0.00,FR5,
441.34,ZY04,5,6,9,3.00,0.00,FR13,MR14
441.34,ZY05,6,6,9,3.00,0.00,FR9,MR10
441.34,ZY06,7,6,9,4.40,0.00,,MR04
441.34,ZY_L,20,6,9,1.00,0.00,,
441.53,ZY01,2,12,7,1.00,0.00,,
441.53,ZY08,9,12,7,1.00,0.00,,
441.53,ZY09,10,12,7,2.00,0.00,FR22,
441.53,ZY10,11,12,7,16.00,0.00,FR2,
441.53,ZY13,14,12,7,1.00,0.00,,
441.53,ZY_T,21,12,7,0.15,0.00,,MR24
441.53,ZY_M,1,8,10,0.00,0.20,,
441.73,ZY_M,1,8,10,0.00,0.00,,
441.73,ZY01,2,8,10,1.00,0.00,,
442.73,ZY_Z,0,0,11,1.00,0.00,,
443.25,ZY02,3,8,10,1.00,0.00,FR26,
443.25,ZY03,4,8,10,1.00,0.00,FR6,
443.25,ZY04,5,8,10,3.20,0.00,FR14,MR15
443.25,ZY05,6,8,10,3.20,0.00,FR10,MR11
443.25,ZY_L,20,8,10,1.00,0.00,,
443.73,ZY01,2,21,8,1.00,0.00,,
443.73,ZY08,9,21,8,1.00,0.00,,
443.73,ZY09,10,21,8,2.00,0.00,FR23,
443.73,ZY10,11,21,8,16.00,0.00,FR3,
443.73,ZY13,14,21,8,1.00,0.00,,
443.73,ZY_T,21,21,8,0.58,0.00,,MR25
443.73,ZY_M,1,17,11,0.00,0.36,,
443.77,ZY_M,1,26,11,0.00,0.25,,
444.02,ZY11,12,26,0,1.00,0.00,,
444.02,ZY12,13,26,0,20.00,0.00,,
444.02,ZY_M,1,26,11,0.00,0.00,,
444.02,ZY01,2,26,11,1.00,0.00,,
445.74,ZY02,3,26,11,1.00,0.00,FR28,
445.74,ZY03,4,26,11,1.00,0.00,FR8,
445.74,ZY04,5,26,11,3.18,0.00,FR16,MR17
445.74,ZY05,6,26,11,3.18,0.00,FR12,MR13
445.74,ZY06,7,26,11,4.00,0.00,FR24,
445.74,ZY_L,20,26,11,1.00,0.00,,
446.34,ZY01,2,6,9,1.00,0.00,,
446.34,ZY07,8,6,9,2.28,0.00,FR17,MR08
446.34,ZY08,9,6,9,1.00,0.00,,
446.34,ZY09,10,6,9,2.00,0.00,,MR04
446.34,ZY13,14,6,9,1.00,0.00,,
446.34,ZY_T,21,6,9,0.28,0.00,,MR20
446.45,ZY11,12,25,1,1.00,0.00,,
446.45,ZY12,13,25,1,20.00,0.00,,
447.34,ZY01,2,8,10,1.00,0.00,,
447.34,ZY07,8,8,10,2.50,0.00,FR18,MR09
447.34,ZY08,9,8,10,1.00,0.00,,
447.34,ZY13,14,8,10,1.00,0.00,,
447.34,ZY_T,21,8,10,0.33,0.00,,MR26
448.62,ZY11,12,20,2,1.00,0.00,,
448.62,ZY12,13,20,2,20.00,0.00,,
449.74,ZY11,12,6,9,0.26,0.00,,
449.74,ZY12,13,6,9,0.26,0.00,,
449.84,ZY01,2,26,11,1.00,0.00,,
449.84,ZY07,8,26,11,2.11,0.00,FR20,MR06
449.84,ZY08,9,26,11,1.00,0.00,,
449.84,ZY09,10,26,11,2.00,0.00,FR24,
449.84,ZY10,11,26,11,16.00,0.00,FR4,
449.84,ZY13,14,26,11,1.00,0.00,,
449.84,ZY_T,21,26,11,0.00,0.00,,MR21
450.00,ZY_T,21,15,6,0.00,0.07,,MR20
450.00,ZY_T,21,15,9,0.00,0.07,,MR22
450.00,ZY_T,21,11,10,0.00,0.07,,MR26
450.00,ZY_M,1,17,6,0.00,0.12,,
450.07,ZY11,12,15,9,0.74,0.00,,
450.07,ZY06,7,11,10,4.30,0.00,,MR04
450.07,ZY11,12,11,10,1.00,0.00,,
450.07,ZY12,13,11,10,20.00,0.00,,
450.12,ZY10,11,17,6,5.53,0.00,FR3,
451.35,ZY12,13,15,9,19.74,0.00,,
453.83,ZY11,12,2,4,1.00,0.00,,
453.83,ZY12,13,2,4,20.00,0.00,,
455.65,ZY07,8,13,5,2.23,0.00,FR18,MR09
455.65,ZY11,12,13,5,1.00,0.00,,
455.65,ZY12,13,13,5,20.00,0.00,,
456.83,ZY01,2,17,6,1.00,0.00,,
456.83,ZY07,8,17,6,2.20,0.00,FR19,MR08
456.83,ZY08,9,17,6,1.00,0.00,,
456.83,ZY09,10,17,6,2.00,0.00,FR23,
456.83,ZY13,14,17,6,1.00,0.00,,
456.83,ZY_T,21,17,6,0.00,0.00,,MR20
457.53,ZY07,8,27,3,2.57,0.00,FR20,MR07
457.53,ZY10,11,27,3,16.00,0.00,FR4,
459.03,ZY07,8,12,7,2.50,0.00,FR18,MR08
459.03,ZY11,12,12,7,1.00,0.00,,
459.03,ZY12,13,12,7,20.00,0.00,,
459.73,ZY11,12,17,6,1.00,0.00,,
459.73,ZY12,13,17,6,20.00,0.00,,
464.02,ZY11,12,21,8,1.00,0.00,,
464.02,ZY12,13,21,8,20.00,0.00,,
465.84,ZY14,15,26,0,2.00,0.00,,
466.45,ZY11,12,26,11,1.00,0.00,,
466.45,ZY12,13,26,11,20.00,0.00,,
467.84,ZY14,15,25,1,2.00,0.00,,
468.62,ZY15,16,26,0,5.00,0.00,,
469.84,ZY14,15,20,2,2.00,0.00,,
470.07,ZY15,16,25,1,5.00,0.00,,
471.10,ZY09,10,11,10,2.00,0.00,FR22,
471.10,ZY10,11,11,10,16.00,0.00,FR2,
471.84,ZY10,11,15,9,16.00,0.00,FR3,
473.53,ZY15,16,20,2,5.00,0.00,,
473.62,ZY14,15,27,3,2.00,0.00,,
473.83,ZY16,17,26,0,1.00,0.00,,
474.83,ZY14,15,2,4,2.00,0.00,,
475.07,ZY17,18,26,0,1.00,0.00,,
475.62,ZY16,17,25,1,1.00,0.00,,
475.65,ZY15,16,27,3,5.00,0.00,,
476.07,ZY14,15,13,5,2.00,0.00,,
476.62,ZY18,19,26,0,3.00,0.00,,
476.83,ZY17,18,25,1,1.00,0.00,,
477.83,ZY15,16,2,4,5.00,0.00,,
478.07,ZY18,19,25,1,3.00,0.00,,
478.53,ZY15,16,13,5,5.00,0.00,,
479.03,ZY16,17,20,2,1.00,0.00,,
479.62,ZY14,15,12,7,2.00,0.00,,
480.03,ZY14,15,17,6,2.00,0.00,,
480.65,ZY17,18,20,2,1.00,0.00,,
481.07,ZY16,17,27,3,1.00,0.00,,
481.65,ZY15,16,12,7,5.00,0.00,,
482.03,ZY18,19,20,2,3.00,0.00,,
482.07,ZY15,16,17,6,5.00,0.00,,
482.83,ZY17,18,27,3,1.00,0.00,,
483.53,ZY16,17,2,4,1.00,0.00,,
483.83,ZY16,17,13,5,1.00,0.00,,
484.02,ZY18,19,27,3,3.00,0.00,,
484.53,ZY07,8,21,8,2.18,0.00,FR19,MR06
484.83,ZY17,18,2,4,1.00,0.00,,
485.03,ZY17,18,13,5,1.00,0.00,,
486.03,ZY18,19,2,4,3.00,0.00,,
486.45,ZY18,19,13,5,3.00,0.00,,
486.65,ZY14,15,26,11,2.00,0.00,,
486.71,ZY16,17,12,7,1.00,0.00,,
487.02,ZY14,15,21,8,2.00,0.00,,
487.10,ZY16,17,17,6,1.00,0.00,,
487.71,ZY14,15,11,10,2.00,0.00,,
487.84,ZY17,18,12,7,1.00,0.00,,
488.10,ZY14,15,15,9,2.00,0.00,,
488.65,ZY17,18,17,6,1.00,0.00,,
488.84,ZY15,16,26,11,5.00,0.00,,
489.02,ZY18,19,12,7,3.00,0.00,,
489.03,ZY15,16,21,8,5.00,0.00,,
489.71,ZY18,19,17,6,3.00,0.00,,
490.10,ZY15,16,11,10,5.00,0.00,,
492.02,ZY15,16,15,9,5.00,0.00,,
494.03,ZY16,17,26,11,1.00,0.00,,
495.03,ZY16,17,21,8,1.00,0.00,,
495.10,ZY17,18,26,11,1.00,0.00,,
496.03,ZY16,17,11,10,1.00,0.00,,
496.10,ZY17,18,21,8,1.00,0.00,,
497.02,ZY18,19,26,11,3.00,0.00,,
497.03,ZY16,17,15,9,1.00,0.00,,
497.10,ZY17,18,11,10,1.00,0.00,,
498.03,ZY18,19,21,8,3.00,0.00,,
498.10,ZY17,18,15,9,1.00,0.00,,
499.10,ZY18,19,11,10,3.00,0.00,,
500.02,ZY18,19,15,9,3.00,0.00,,
502.10,ZY_Z,0,0,12,1.00,0.00,,
503.02,ZY_T,21,31,0,0.00,0.35,,MR21
503.02,ZY_T,21,31,1,0.00,0.45,,MR18
503.02,ZY_T,21,31,2,0.00,0.53,,MR25
503.02,ZY_T,21,31,3,0.00,0.65,,MR22
503.02,ZY_T,21,31,4,0.00,0.60,,MR19
503.02,ZY_T,21,31,5,0.00,0.22,,MR23
503.02,ZY_T,21,31,6,0.00,0.59,,MR20
503.02,ZY_T,21,31,7,0.00,0.22,,MR24
503.02,ZY_T,21,31,8,0.00,1.05,,MR26
503.02,ZY_T,21,31,9,0.00,0.96,,MR27
503.10,ZY_M,1,26,12,0.00,0.25,,
503.24,ZY_S,22,31,7,3.00,0.00,,
503.24,ZY_T,21,31,10,0.00,0.59,,MR24
503.25,ZY_S,22,31,5,3.00,0.00,,
503.25,ZY_T,21,31,11,0.00,0.70,,MR23
503.34,ZY_M,1,26,12,0.00,0.00,,
503.34,ZY01,2,26,12,1.00,0.00,,
503.37,ZY_S,22,31,0,3.00,0.00,,
503.47,ZY_S,22,31,1,3.00,0.00,,
503.55,ZY_S,22,31,2,3.00,0.00,,
503.61,ZY_S,22,31,6,3.00,0.00,,
503.62,ZY_S,22,31,4,3.00,0.00,,
503.67,ZY_S,22,31,3,3.00,0.00,,
503.83,ZY_S,22,31,10,3.00,0.00,,
503.94,ZY_S,22,31,11,3.00,0.00,,
503.98,ZY_S,22,31,9,3.00,0.00,,
504.07,ZY_S,22,31,8,3.00,0.00,,
504.07,ZY_Z,0,0,13,1.00,0.00,,
505.07,ZY02,3,26,12,1.00,0.00,FR28,
505.07,ZY03,4,26,12,1.00,0.00,FR8,
505.07,ZY04,5,26,12,3.00,0.00,FR16,MR17
505.07,ZY05,6,26,12,3.00,0.00,FR12,MR13
505.07,ZY06,7,26,12,4.00,0.00,FR24,
505.07,ZY_L,20,26,12,1.00,0.00,,
505.07,ZY_M,1,25,13,0.00,0.23,,
505.30,ZY_M,1,25,13,0.00,0.00,,
505.30,ZY01,2,25,13,1.00,0.00,,
506.24,ZY_Z,0,0,14,1.00,0.00,,
506.24,ZY_T,21,29,7,0.00,0.11,,MR18
506.25,ZY_T,21,29,5,0.00,0.11,,MR19
506.35,ZY_S,22,29,7,3.00,0.00,,
506.35,ZY_F,23,29,7,1.00,0.00,,
506.35,ZY02,3,25,13,1.00,0.00,FR28,
506.35,ZY03,4,25,13,1.00,0.00,FR8,
506.35,ZY04,5,25,13,3.28,0.00,FR16,MR14
506.35,ZY05,6,25,13,3.28,0.00,FR12,MR10
506.35,ZY06,7,25,13,4.00,0.00,FR24,
506.35,ZY_L,20,25,13,1.00,0.00,,
506.36,ZY_S,22,29,5,3.00,0.00,,
506.36,ZY_F,23,29,5,1.00,0.00,,
506.37,ZY_T,21,29,0,0.00,0.11,,MR20
506.47,ZY_T,21,29,1,0.00,0.11,,MR21
506.48,ZY_S,22,29,0,3.00,0.00,,
506.48,ZY_F,23,29,0,1.00,0.00,,
506.55,ZY_T,21,29,2,0.00,0.11,,MR22
506.58,ZY_S,22,29,1,3.00,0.00,,
506.58,ZY_F,23,29,1,1.00,0.00,,
506.61,ZY_T,21,29,6,0.00,0.11,,MR23
506.62,ZY_T,21,29,4,0.00,0.11,,MR24
506.66,ZY_S,22,29,2,3.00,0.00,,
506.66,ZY_F,23,29,2,1.00,0.00,,
506.67,ZY_T,21,29,3,0.00,0.11,,MR25
506.72,ZY_S,22,29,6,3.00,0.00,,
506.72,ZY_F,23,29,6,1.00,0.00,,
506.73,ZY_S,22,29,4,3.00,0.00,,
506.73,ZY_F,23,29,4,1.00,0.00,,
506.78,ZY_S,22,29,3,3.00,0.00,,
506.78,ZY_F,23,29,3,1.00,0.00,,
506.83,ZY_T,21,29,10,0.00,0.11,,MR26
506.94,ZY_S,22,29,10,3.00,0.00,,
506.94,ZY_F,23,29,10,1.00,0.00,,
506.94,ZY_T,21,29,11,0.00,0.11,,MR27
506.98,ZY_T,21,29,9,0.00,0.22,,MR18
507.05,ZY_S,22,29,11,3.00,0.00,,
507.05,ZY_F,23,29,11,1.00,0.00,,
507.07,ZY_T,21,29,8,0.00,0.22,,MR19
507.20,ZY_S,22,29,9,3.00,0.00,,
507.20,ZY_F,23,29,9,1.00,0.00,,
507.24,ZY_M,1,20,14,0.00,0.30,,
507.29,ZY_S,22,29,8,3.00,0.00,,
507.29,ZY_F,23,29,8,1.00,0.00,,
507.54,ZY_M,1,20,14,0.00,0.00,,
507.54,ZY01,2,20,14,1.00,0.00,,
508.54,ZY_Z,0,0,15,1.00,0.00,,
509.07,ZY02,3,20,14,1.00,0.00,FR27,
509.07,ZY03,4,20,14,1.00,0.00,FR7,
509.07,ZY04,5,20,14,3.11,0.00,FR15,MR17
509.07,ZY05,6,20,14,3.11,0.00,FR11,MR13
509.07,ZY06,7,20,14,4.00,0.00,FR23,
509.07,ZY_L,20,20,14,1.00,0.00,,
509.35,ZY01,2,26,12,1.00,0.00,,
509.35,ZY07,8,26,12,2.08,0.00,FR20,MR07
509.35,ZY08,9,26,12,1.00,0.00,,
509.35,ZY09,10,26,12,2.00,0.00,FR24,
509.35,ZY10,11,26,12,16.00,0.00,FR4,
509.35,ZY13,14,26,12,1.00,0.00,,
509.35,ZY_T,21,26,12,0.41,0.00,,MR18
509.54,ZY_M,1,13,15,0.00,0.12,,
509.66,ZY_M,1,13,15,0.00,0.00,,
509.66,ZY01,2,13,15,1.00,0.00,,
510.05,ZY_Z,0,0,16,1.00,0.00,,
510.66,ZY01,2,25,13,1.00,0.00,,
510.66,ZY07,8,25,13,2.20,0.00,FR20,MR06
510.66,ZY08,9,25,13,1.00,0.00,,
510.66,ZY09,10,25,13,2.00,0.00,FR24,
510.66,ZY10,11,25,13,16.00,0.00,FR4,
510.66,ZY13,14,25,13,1.00,0.00,,
510.66,ZY_T,21,25,13,0.38,0.00,,MR19
511.05,ZY02,3,13,15,1.00,0.00,FR26,
511.05,ZY03,4,13,15,1.00,0.00,FR6,
511.05,ZY04,5,13,15,3.23,0.00,FR14,MR15
511.05,ZY05,6,13,15,3.23,0.00,FR10,MR11
511.05,ZY06,7,13,15,4.00,0.00,FR22,
511.05,ZY_L,20,13,15,1.00,0.00,,
511.05,ZY_M,1,2,16,0.00,0.33,,
511.39,ZY_M,1,2,16,0.00,0.00,,
511.39,ZY01,2,2,16,1.00,0.00,,
512.39,ZY_Z,0,0,17,1.00,0.00,,
513.07,ZY02,3,2,16,1.00,0.00,FR25,
513.07,ZY03,4,2,16,1.00,0.00,FR5,
513.07,ZY04,5,2,16,3.18,0.00,FR13,MR16
513.07,ZY05,6,2,16,3.18,0.00,FR9,MR12
513.07,ZY06,7,2,16,4.00,0.00,FR21,
513.07,ZY_L,20,2,16,1.00,0.00,,
513.39,ZY01,2,20,14,1.00,0.00,,
513.39,ZY07,8,20,14,2.36,0.00,FR19,MR09
513.39,ZY08,9,20,14,1.00,0.00,,
513.39,ZY09,10,20,14,2.00,0.00,FR23,
513.39,ZY10,11,20,14,16.00,0.00,FR3,
513.39,ZY13,14,20,14,1.00,0.00,,
513.39,ZY_T,21,20,14,0.50,0.00,,MR20
513.39,ZY_M,1,12,17,0.00,0.09,,
513.48,ZY_M,1,12,17,0.00,0.00,,
513.48,ZY01,2,12,17,1.00,0.00,,
514.48,ZY_Z,0,0,18,1.00,0.00,,
515.05,ZY02,3,12,17,1.00,0.00,FR26,
515.05,ZY03,4,12,17,1.00,0.00,FR6,
515.05,ZY04,5,12,17,3.08,0.00,FR14,MR15
515.05,ZY05,6,12,17,3.08,0.00,FR10,MR11
515.05,ZY06,7,12,17,4.00,0.00,FR22,
515.05,ZY_L,20,12,17,1.00,0.00,,
515.05,ZY_M,1,27,15,0.00,0.20,,
515.26,ZY01,2,27,15,1.00,0.00,,
515.26,ZY08,9,27,15,1.00,0.00,,
515.26,ZY09,10,27,15,2.45,0.00,,MR04
515.26,ZY13,14,27,15,1.00,0.00,,
515.26,ZY_T,21,27,15,0.42,0.00,,MR21
515.48,ZY_M,1,13,18,0.00,0.12,,
515.59,ZY_M,1,13,18,0.00,0.00,,
515.59,ZY01,2,13,18,1.00,0.00,,
516.59,ZY_Z,0,0,19,1.00,0.00,,
517.07,ZY02,3,13,18,1.00,0.00,FR26,
517.07,ZY03,4,13,18,1.00,0.00,FR6,
517.07,ZY04,5,13,18,3.25,0.00,FR14,MR14
517.07,ZY05,6,13,18,3.25,0.00,FR10,MR10
517.07,ZY06,7,13,18,4.00,0.00,FR22,
517.07,ZY_L,20,13,18,1.00,0.00,,
517.59,ZY01,2,2,16,1.00,0.00,,
517.59,ZY07,8,2,16,2.40,0.00,FR17,MR08
517.59,ZY08,9,2,16,1.00,0.00,,
517.59,ZY09,10,2,16,2.00,0.00,FR21,
517.59,ZY10,11,2,16,16.00,0.00,FR1,
517.59,ZY13,14,2,16,1.00,0.00,,
517.59,ZY_T,21,2,16,0.55,0.00,,MR22
517.59,ZY_M,1,21,19,0.00,0.35,,
517.94,ZY11,12,27,15,1.00,0.00,,
517.94,ZY12,13,27,15,20.00,0.00,,
517.94,ZY_M,1,21,19,0.00,0.00,,
517.94,ZY01,2,21,19,1.00,0.00,,
518.94,ZY_Z,0,0,20,1.00,0.00,,
519.05,ZY02,3,21,19,1.00,0.00,FR27,
519.05,ZY03,4,21,19,1.00,0.00,FR7,
519.05,ZY04,5,21,19,3.08,0.00,FR15,MR17
519.05,ZY05,6,21,19,3.08,0.00,FR11,MR13
519.05,ZY06,7,21,19,4.00,0.00,FR23,
519.05,ZY_L,20,21,19,1.00,0.00,,
519.94,ZY01,2,12,17,1.00,0.00,,
519.94,ZY08,9,12,17,1.00,0.00,,
519.94,ZY09,10,12,17,2.00,0.00,FR22,
519.94,ZY10,11,12,17,16.00,0.00,FR2,
519.94,ZY13,14,12,17,1.00,0.00,,
519.94,ZY_T,21,12,17,0.15,0.00,,MR23
519.94,ZY_M,1,17,20,0.00,0.36,,
520.30,ZY_M,1,17,20,0.00,0.00,,
520.30,ZY01,2,17,20,1.00,0.00,,
520.30,ZY_Z,0,0,21,1.00,0.00,,
521.30,ZY01,2,13,18,1.00,0.00,,
521.30,ZY08,9,13,18,1.00,0.00,,
521.30,ZY09,10,13,18,2.00,0.00,FR22,
521.30,ZY10,11,13,18,16.00,0.00,FR2,
521.30,ZY13,14,13,18,1.00,0.00,,
521.30,ZY_T,21,13,18,0.19,0.00,,MR24
521.30,ZY_M,1,17,21,0.00,0.36,,
521.67,ZY02,3,17,20,1.00,0.00,FR27,
521.67,ZY03,4,17,20,1.00,0.00,FR7,
521.67,ZY04,5,17,20,3.34,0.00,FR15,MR16
521.67,ZY05,6,17,20,3.34,0.00,FR11,MR12
521.67,ZY06,7,17,20,4.37,0.00,,MR04
521.67,ZY_L,20,17,20,1.00,0.00,,
521.67,ZY_M,1,17,21,0.00,0.00,,
521.67,ZY01,2,17,21,1.00,0.00,,
522.67,ZY_Z,0,0,22,1.00,0.00,,
523.05,ZY02,3,17,21,1.00,0.00,FR27,
523.05,ZY03,4,17,21,1.00,0.00,FR7,
523.05,ZY04,5,17,21,3.20,0.00,FR15,MR17
523.05,ZY05,6,17,21,3.20,0.00,FR11,MR13
523.05,ZY06,7,17,21,4.00,0.00,FR23,
523.05,ZY_L,20,17,21,1.00,0.00,,
523.67,ZY01,2,21,19,1.00,0.00,,
523.67,ZY08,9,21,19,1.00,0.00,,
