time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
433.11,ZY03,4,15,5,1.00,0.00,FR7,
433.11,ZY04,5,15,5,3.00,0.00,FR15,MR16
433.11,ZY05,6,15,5,3.00,0.00,FR11,MR12
433.11,ZY06,7,15,5,4.00,0.00,FR23,
433.11,ZY_L,20,15,5,1.00,0.00,,
433.11,ZY_M,1,19,3,0.00,0.25,,
433.37,ZY01,2,19,3,1.00,0.00,,
433.37,ZY07,8,19,3,2.52,0.00,FR19,MR07
433.37,ZY08,9,19,3,1.00,0.00,,
433.37,ZY09,10,19,3,2.00,0.00,FR23,
433.37,ZY10,11,19,3,16.00,0.00,FR3,
433.37,ZY13,14,19,3,1.00,0.00,,
433.37,ZY_T,21,19,3,0.52,0.00,,MR22
433.40,ZY_M,1,9,6,0.00,0.21,,
433.61,ZY_M,1,9,6,0.00,0.00,,
433.61,ZY01,2,9,6,1.00,0.00,,
434.61,ZY_Z,0,0,7,1.00,0.00,,
435.11,ZY02,3,9,6,1.00,0.00,FR26,
435.11,ZY03,4,9,6,1.00,0.00,FR6,
435.11,ZY04,5,9,6,3.00,0.00,FR14,MR15
435.11,ZY05,6,9,6,3.00,0.00,FR10,MR11
435.11,ZY06,7,9,6,4.00,0.00,FR22,
435.11,ZY_L,20,9,6,1.00,0.00,,
435.11,ZY_M,1,8,4,0.00,0.12,,
435.23,ZY01,2,8,4,1.00,0.00,,
435.23,ZY08,9,8,4,1.00,0.00,,
435.23,ZY09,10,8,4,2.00,0.00,FR22,
435.23,ZY10,11,8,4,16.00,0.00,FR2,
435.23,ZY13,14,8,4,1.00,0.00,,
435.23,ZY_T,21,8,4,0.06,0.00,,MR19
435.61,ZY_M,1,12,7,0.00,0.09,,
435.70,ZY_M,1,12,7,0.00,0.00,,
435.70,ZY01,2,12,7,1.00,0.00,,
436.70,ZY_Z,0,0,8,1.00,0.00,,
437.11,ZY02,3,12,7,1.00,0.00,FR26,
437.11,ZY03,4,12,7,1.00,0.00,FR6,
437.11,ZY04,5,12,7,3.00,0.00,FR14,MR14
437.11,ZY05,6,12,7,3.00,0.00,FR10,MR10
437.11,ZY06,7,12,7,4.12,0.00,,MR04
437.11,ZY_L,20,12,7,1.00,0.00,,
437.11,ZY_M,1,10,5,0.00,0.19,,
437.30,ZY01,2,10,5,1.00,0.00,,
437.30,ZY08,9,10,5,1.00,0.00,,
437.30,ZY10,11,10,5,16.00,0.00,FR2,
437.30,ZY13,14,10,5,1.00,0.00,,
437.30,ZY_T,21,10,5,0.27,0.00,,MR23
437.70,ZY_M,1,15,8,0.00,0.29,,
437.99,ZY_M,1,15,8,0.00,0.00,,
437.99,ZY01,2,15,8,1.00,0.00,,
438.99,ZY_Z,0,0,9,1.00,0.00,,
439.11,ZY02,3,15,8,1.00,0.00,FR27,
439.11,ZY03,4,15,8,1.00,0.00,FR7,
439.11,ZY04,5,15,8,3.00,0.00,FR15,MR16
439.11,ZY05,6,15,8,3.00,0.00,FR11,MR12
439.11,ZY06,7,15,8,4.00,0.00,FR23,
439.11,ZY_L,20,15,8,1.00,0.00,,
439.11,ZY_M,1,20,6,0.00,0.27,,
439.39,ZY01,2,20,6,1.00,0.00,,
439.39,ZY08,9,20,6,1.00,0.00,,
439.39,ZY10,11,20,6,16.00,0.00,FR3,
439.39,ZY13,14,20,6,1.00,0.00,,
439.39,ZY_T,21,20,6,0.50,0.00,,MR24
439.99,ZY_M,1,9,9,0.00,0.21,,
440.20,ZY_M,1,9,9,0.00,0.00,,
440.20,ZY01,2,9,9,1.00,0.00,,
440.20,ZY_Z,0,0,10,1.00,0.00,,
441.20,ZY_M,1,13,10,0.00,0.12,,
441.24,ZY02,3,9,9,1.00,0.00,FR26,
441.24,ZY03,4,9,9,1.00,0.00,FR6,
441.24,ZY04,5,9,9,3.00,0.00,FR14,MR15
441.24,ZY05,6,9,9,3.00,0.00,FR10,MR11
441.24,ZY06,7,9,9,4.00,0.00,FR22,
441.24,ZY_L,20,9,9,1.00,0.00,,
441.24,ZY_M,1,28,7,0.00,0.24,,
441.32,ZY_M,1,13,10,0.00,0.00,,
441.32,ZY01,2,13,10,1.00,0.00,,
441.47,ZY01,2,28,7,1.00,0.00,,
441.47,ZY08,9,28,7,1.00,0.00,,
441.47,ZY09,10,28,7,2.39,0.00,,MR04
441.47,ZY13,14,28,7,1.00,0.00,,
441.47,ZY_T,21,28,7,0.39,0.00,,MR25
442.32,ZY_Z,0,0,11,1.00,0.00,,
443.11,ZY02,3,13,10,1.00,0.00,FR26,
443.11,ZY03,4,13,10,1.00,0.00,FR6,
443.11,ZY04,5,13,10,3.08,0.00,FR14,MR14
443.11,ZY05,6,13,10,3.08,0.00,FR10,MR10
443.11,ZY_L,20,13,10,1.00,0.00,,
443.11,ZY_M,1,12,8,0.00,0.22,,
443.32,ZY_M,1,18,11,0.00,0.34,,
443.34,ZY01,2,12,8,1.00,0.00,,
443.34,ZY08,9,12,8,1.00,0.00,,
443.34,ZY13,14,12,8,1.00,0.00,,
443.34,ZY_T,21,12,8,0.15,0.00,,MR26
443.34,ZY_M,1,15,11,0.00,0.29,,
443.63,ZY11,12,26,0,1.00,0.00,,
443.63,ZY12,13,26,0,20.00,0.00,,
443.63,ZY_M,1,15,11,0.00,0.00,,
443.63,ZY01,2,15,11,1.00,0.00,,
444.34,ZY07,8,28,7,2.12,0.00,FR20,MR09
444.34,ZY10,11,28,7,16.00,0.00,FR4,
444.34,ZY11,12,28,7,1.00,0.00,,
444.34,ZY12,13,28,7,20.00,0.00,,
444.63,ZY09,10,12,8,2.39,0.00,,MR04
444.63,ZY11,12,12,8,1.00,0.00,,
444.63,ZY12,13,12,8,20.00,0.00,,
445.24,ZY02,3,15,11,1.00,0.00,FR27,
445.24,ZY03,4,15,11,1.00,0.00,FR7,
445.24,ZY04,5,15,11,3.00,0.00,FR15,MR16
445.24,ZY05,6,15,11,3.00,0.00,FR11,MR12
445.24,ZY06,7,15,11,4.00,0.00,FR23,
445.24,ZY_L,20,15,11,1.00,0.00,,
445.24,ZY_M,1,18,9,0.00,0.27,,
445.50,ZY01,2,18,9,1.00,0.00,,
445.50,ZY08,9,18,9,1.00,0.00,,
445.50,ZY13,14,18,9,1.00,0.00,,
445.50,ZY_T,21,18,9,0.23,0.00,,MR21
446.19,ZY11,12,2,1,1.00,0.00,,
446.19,ZY12,13,2,1,20.00,0.00,,
446.19,ZY_M,1,9,10,0.00,0.12,,
446.31,ZY01,2,9,10,1.00,0.00,,
446.31,ZY07,8,9,10,2.22,0.00,FR18,MR06
446.31,ZY08,9,9,10,1.00,0.00,,
446.31,ZY13,14,9,10,1.00,0.00,,
446.31,ZY_T,21,9,10,0.20,0.00,,MR26
447.31,ZY07,8,18,9,2.22,0.00,FR19,MR08
447.31,ZY11,12,18,9,1.00,0.00,,
447.31,ZY12,13,18,9,20.00,0.00,,
448.53,ZY11,12,25,2,1.00,0.00,,
448.53,ZY12,13,25,2,20.00,0.00,,
449.24,ZY06,7,9,10,4.00,0.00,FR22,
449.24,ZY11,12,9,10,1.00,0.00,,
449.24,ZY12,13,9,10,20.00,0.00,,
449.24,ZY_M,1,13,11,0.00,0.18,,
449.42,ZY11,12,19,3,1.00,0.00,,
449.42,ZY12,13,19,3,20.00,0.00,,
449.42,ZY01,2,13,11,1.00,0.00,,
449.42,ZY07,8,13,11,2.20,0.00,FR18,MR06
449.42,ZY08,9,13,11,1.00,0.00,,
449.42,ZY13,14,13,11,1.00,0.00,,
449.42,ZY_T,21,13,11,0.19,0.00,,MR27
451.62,ZY07,8,8,4,2.23,0.00,FR18,MR06
451.62,ZY11,12,8,4,1.00,0.00,,
451.62,ZY12,13,8,4,20.00,0.00,,
453.30,ZY09,10,13,11,2.00,0.00,FR22,
453.30,ZY10,11,13,11,16.00,0.00,FR2,
453.30,ZY11,12,13,11,1.00,0.00,,
453.30,ZY12,13,13,11,20.00,0.00,,
455.39,ZY07,8,10,5,2.40,0.00,FR18,MR07
455.39,ZY11,12,10,5,1.00,0.00,,
455.39,ZY12,13,10,5,20.00,0.00,,
463.63,ZY09,10,20,6,2.00,0.00,FR23,
463.63,ZY11,12,20,6,1.00,0.00,,
463.63,ZY12,13,20,6,20.00,0.00,,
464.34,ZY14,15,26,0,2.00,0.00,,
464.63,ZY14,15,28,7,2.00,0.00,,
466.19,ZY10,11,12,8,16.00,0.00,FR2,
466.34,ZY14,15,2,1,2.00,0.00,,
466.63,ZY15,16,26,0,5.00,0.00,,
467.31,ZY15,16,28,7,5.00,0.00,,
468.34,ZY09,10,18,9,2.00,0.00,FR23,
468.34,ZY10,11,18,9,16.00,0.00,FR3,
468.53,ZY15,16,2,1,5.00,0.00,,
469.24,ZY14,15,25,2,2.00,0.00,,
469.42,ZY09,10,9,10,2.00,0.00,FR22,
471.24,ZY14,15,19,3,2.00,0.00,,
471.42,ZY15,16,25,2,5.00,0.00,,
471.63,ZY14,15,8,4,2.00,0.00,,
472.31,ZY16,17,26,0,1.00,0.00,,
473.24,ZY16,17,28,7,1.00,0.00,,
473.30,ZY15,16,19,3,5.00,0.00,,
473.30,ZY10,11,9,10,16.00,0.00,FR2,
473.31,ZY14,15,13,11,2.00,0.00,,
473.53,ZY17,18,26,0,1.00,0.00,,
473.63,ZY16,17,2,1,1.00,0.00,,
474.24,ZY15,16,8,4,5.00,0.00,,
474.53,ZY17,18,28,7,1.00,0.00,,
474.63,ZY18,19,26,0,3.00,0.00,,
475.31,ZY17,18,2,1,1.00,0.00,,
475.39,ZY15,16,13,11,5.00,0.00,,
475.53,ZY09,10,10,5,2.00,0.00,FR22,
476.31,ZY18,19,28,7,3.00,0.00,,
476.42,ZY18,19,2,1,3.00,0.00,,
477.53,ZY16,17,25,2,1.00,0.00,,
477.63,ZY14,15,10,5,2.00,0.00,,
478.53,ZY16,17,19,3,1.00,0.00,,
479.24,ZY17,18,25,2,1.00,0.00,,
479.31,ZY16,17,8,4,1.00,0.00,,
479.63,ZY17,18,19,3,1.00,0.00,,
480.24,ZY15,16,10,5,5.00,0.00,,
480.31,ZY18,19,25,2,3.00,0.00,,
480.39,ZY17,18,8,4,1.00,0.00,,
480.63,ZY16,17,13,11,1.00,0.00,,
481.39,ZY18,19,19,3,3.00,0.00,,
481.63,ZY18,19,8,4,3.00,0.00,,
482.19,ZY17,18,13,11,1.00,0.00,,
483.19,ZY07,8,12,8,2.12,0.00,FR18,MR07
483.31,ZY18,19,13,11,3.00,0.00,,
484.34,ZY07,8,20,6,2.12,0.00,FR19,MR08
484.39,ZY14,15,18,9,2.00,0.00,,
485.31,ZY16,17,10,5,1.00,0.00,,
486.31,ZY14,15,12,8,2.00,0.00,,
486.39,ZY17,18,10,5,1.00,0.00,,
486.46,ZY15,16,18,9,5.00,0.00,,
487.39,ZY14,15,20,6,2.00,0.00,,
488.31,ZY18,19,10,5,3.00,0.00,,
489.30,ZY15,16,12,8,5.00,0.00,,
489.39,ZY14,15,9,10,2.00,0.00,,
491.31,ZY15,16,20,6,5.00,0.00,,
491.46,ZY15,16,9,10,5.00,0.00,,
494.30,ZY16,17,18,9,1.00,0.00,,
495.30,ZY16,17,12,8,1.00,0.00,,
496.30,ZY17,18,18,9,1.00,0.00,,
496.31,ZY17,18,12,8,1.00,0.00,,
496.46,ZY16,17,20,6,1.00,0.00,,
497.30,ZY16,17,9,10,1.00,0.00,,
497.31,ZY18,19,18,9,3.00,0.00,,
497.46,ZY18,19,12,8,3.00,0.00,,
498.30,ZY17,18,20,6,1.00,0.00,,
499.30,ZY17,18,9,10,1.00,0.00,,
500.30,ZY18,19,20,6,3.00,0.00,,
500.31,ZY18,19,9,10,3.00,0.00,,
503.30,ZY_Z,0,0,12,1.00,0.00,,
503.31,ZY_T,21,31,0,0.00,0.40,,MR20
503.31,ZY_T,21,31,1,0.00,0.60,,MR18
503.31,ZY_T,21,31,2,0.00,0.45,,MR24
503.31,ZY_T,21,31,3,0.00,0.49,,MR22
503.31,ZY_T,21,31,4,0.00,0.42,,MR19
503.31,ZY_T,21,31,5,0.00,0.33,,MR23
503.31,ZY_T,21,31,6,0.00,0.57,,MR21
503.31,ZY_T,21,31,7,0.00,0.30,,MR25
503.31,ZY_T,21,31,8,0.00,0.30,,MR27
503.31,ZY_T,21,31,9,0.00,0.99,,MR26
503.60,ZY_S,22,31,7,3.00,0.00,,
503.60,ZY_T,21,31,10,0.00,0.83,,MR25
503.60,ZY_S,22,31,8,3.00,0.00,,
503.60,ZY_T,21,31,11,0.00,0.45,,MR27
503.64,ZY_S,22,31,5,3.00,0.00,,
503.71,ZY_S,22,31,0,3.00,0.00,,
503.73,ZY_S,22,31,4,3.00,0.00,,
503.76,ZY_S,22,31,2,3.00,0.00,,
503.79,ZY_S,22,31,3,3.00,0.00,,
503.88,ZY_S,22,31,6,3.00,0.00,,
503.91,ZY_S,22,31,1,3.00,0.00,,
504.05,ZY_S,22,31,11,3.00,0.00,,
504.30,ZY_S,22,31,9,3.00,0.00,,
504.30,ZY_M,1,9,12,0.00,0.21,,
504.43,ZY_S,22,31,10,3.00,0.00,,
504.43,ZY_Z,0,0,13,1.00,0.00,,
504.51,ZY_M,1,9,12,0.00,0.00,,
504.51,ZY01,2,9,12,1.00,0.00,,
505.43,ZY_M,1,15,13,0.00,0.29,,
505.72,ZY02,3,9,12,1.00,0.00,FR26,
505.72,ZY03,4,9,12,1.00,0.00,FR6,
505.72,ZY04,5,9,12,3.00,0.00,FR14,MR15
505.72,ZY05,6,9,12,3.00,0.00,FR10,MR11
505.72,ZY06,7,9,12,4.00,0.00,FR22,
505.72,ZY_L,20,9,12,1.00,0.00,,
505.72,ZY_M,1,15,13,0.00,0.00,,
505.72,ZY01,2,15,13,1.00,0.00,,
506.60,ZY_Z,0,0,14,1.00,0.00,,
506.60,ZY_T,21,30,7,0.00,0.06,,MR18
506.60,ZY_T,21,30,8,0.00,0.06,,MR19
506.64,ZY_T,21,30,5,0.00,0.06,,MR20
506.66,ZY_S,22,30,7,3.00,0.00,,
506.66,ZY_F,23,30,7,1.00,0.00,,
506.66,ZY_S,22,30,8,3.00,0.00,,
506.66,ZY_F,23,30,8,1.00,0.00,,
506.70,ZY_S,22,30,5,3.00,0.00,,
506.70,ZY_F,23,30,5,1.00,0.00,,
506.71,ZY_T,21,30,0,0.00,0.06,,MR21
506.73,ZY02,3,15,13,1.00,0.00,FR27,
506.73,ZY03,4,15,13,1.00,0.00,FR7,
506.73,ZY04,5,15,13,3.00,0.00,FR15,MR16
506.73,ZY05,6,15,13,3.00,0.00,FR11,MR12
506.73,ZY06,7,15,13,4.00,0.00,FR23,
506.73,ZY_L,20,15,13,1.00,0.00,,
506.73,ZY_T,21,30,4,0.00,0.06,,MR22
506.76,ZY_T,21,30,2,0.00,0.06,,MR23
506.77,ZY_S,22,30,0,3.00,0.00,,
506.77,ZY_F,23,30,0,1.00,0.00,,
506.78,ZY_S,22,30,4,3.00,0.00,,
506.78,ZY_F,23,30,4,1.00,0.00,,
506.79,ZY_T,21,30,3,0.00,0.06,,MR24
506.81,ZY_S,22,30,2,3.00,0.00,,
506.81,ZY_F,23,30,2,1.00,0.00,,
506.85,ZY_S,22,30,3,3.00,0.00,,
506.85,ZY_F,23,30,3,1.00,0.00,,
506.88,ZY_T,21,30,6,0.00,0.06,,MR25
506.91,ZY_T,21,30,1,0.00,0.06,,MR26
506.94,ZY_S,22,30,6,3.00,0.00,,
506.94,ZY_F,23,30,6,1.00,0.00,,
506.96,ZY_S,22,30,1,3.00,0.00,,
506.96,ZY_F,23,30,1,1.00,0.00,,
507.05,ZY_T,21,30,11,0.00,0.06,,MR27
507.11,ZY_S,22,30,11,3.00,0.00,,
507.11,ZY_F,23,30,11,1.00,0.00,,
507.30,ZY_T,21,30,9,0.00,0.11,,MR18
507.41,ZY_S,22,30,9,3.00,0.00,,
507.41,ZY_F,23,30,9,1.00,0.00,,
507.43,ZY_T,21,30,10,0.00,0.11,,MR18
507.54,ZY_S,22,30,10,3.00,0.00,,
507.54,ZY_F,23,30,10,1.00,0.00,,
507.60,ZY_M,1,19,14,0.00,0.31,,
507.92,ZY_M,1,19,14,0.00,0.00,,
507.92,ZY01,2,19,14,1.00,0.00,,
508.92,ZY_Z,0,0,15,1.00,0.00,,
509.66,ZY02,3,19,14,1.00,0.00,FR27,
509.66,ZY03,4,19,14,1.00,0.00,FR7,
509.66,ZY04,5,19,14,3.00,0.00,FR15,MR17
509.66,ZY05,6,19,14,3.00,0.00,FR11,MR13
509.66,ZY06,7,19,14,4.00,0.00,FR23,
509.66,ZY_L,20,19,14,1.00,0.00,,
509.72,ZY_M,1,26,12,0.00,0.27,,
509.92,ZY_M,1,2,15,0.00,0.33,,
509.99,ZY01,2,26,12,1.00,0.00,,
509.99,ZY07,8,26,12,2.11,0.00,FR20,MR08
509.99,ZY08,9,26,12,1.00,0.00,,
509.99,ZY09,10,26,12,2.00,0.00,FR24,
509.99,ZY10,11,26,12,16.00,0.00,FR4,
509.99,ZY13,14,26,12,1.00,0.00,,
509.99,ZY_T,21,26,12,0.38,0.00,,MR18
509.99,ZY_M,1,9,15,0.00,0.21,,
510.11,ZY_Z,0,0,16,1.00,0.00,,
510.20,ZY_M,1,9,15,0.00,0.00,,
510.20,ZY01,2,9,15,1.00,0.00,,
510.73,ZY_M,1,2,13,0.00,0.17,,
510.90,ZY01,2,2,13,1.00,0.00,,
510.90,ZY07,8,2,13,2.28,0.00,FR17,MR06
510.90,ZY08,9,2,13,1.00,0.00,,
510.90,ZY09,10,2,13,2.00,0.00,FR21,
510.90,ZY10,11,2,13,16.00,0.00,FR1,
510.90,ZY13,14,2,13,1.00,0.00,,
510.90,ZY_T,21,2,13,0.57,0.00,,MR19
511.11,ZY_M,1,15,16,0.00,0.29,,
511.40,ZY02,3,9,15,1.00,0.00,FR26,
511.40,ZY03,4,9,15,1.00,0.00,FR6,
511.40,ZY04,5,9,15,3.00,0.00,FR14,MR15
511.40,ZY05,6,9,15,3.00,0.00,FR10,MR11
511.40,ZY06,7,9,15,4.00,0.00,FR22,
511.40,ZY_L,20,9,15,1.00,0.00,,
511.40,ZY_M,1,15,16,0.00,0.00,,
511.40,ZY01,2,15,16,1.00,0.00,,
512.40,ZY_Z,0,0,17,1.00,0.00,,
513.40,ZY02,3,15,16,1.00,0.00,FR27,
513.40,ZY03,4,15,16,1.00,0.00,FR7,
513.40,ZY04,5,15,16,3.00,0.00,FR15,MR16
513.40,ZY05,6,15,16,3.00,0.00,FR11,MR12
513.40,ZY06,7,15,16,4.00,0.00,FR23,
513.40,ZY_L,20,15,16,1.00,0.00,,
513.40,ZY_M,1,12,17,0.00,0.09,,
513.49,ZY_M,1,12,17,0.00,0.00,,
513.49,ZY01,2,12,17,1.00,0.00,,
513.66,ZY_M,1,25,14,0.00,0.10,,
513.76,ZY01,2,25,14,1.00,0.00,,
513.76,ZY07,8,25,14,2.16,0.00,FR20,MR09
513.76,ZY08,9,25,14,1.00,0.00,,
513.76,ZY09,10,25,14,2.00,0.00,FR24,
513.76,ZY10,11,25,14,16.00,0.00,FR4,
513.76,ZY13,14,25,14,1.00,0.00,,
513.76,ZY_T,21,25,14,0.35,0.00,,MR20
514.49,ZY_Z,0,0,18,1.00,0.00,,
515.40,ZY02,3,12,17,1.00,0.00,FR26,
515.40,ZY03,4,12,17,1.00,0.00,FR6,
515.40,ZY04,5,12,17,3.08,0.00,FR14,MR14
515.40,ZY05,6,12,17,3.08,0.00,FR10,MR10
515.40,ZY06,7,12,17,4.00,0.00,FR22,
515.40,ZY_L,20,12,17,1.00,0.00,,
515.40,ZY_M,1,19,15,0.00,0.25,,
515.49,ZY_M,1,10,18,0.00,0.16,,
515.65,ZY01,2,19,15,1.00,0.00,,
515.65,ZY07,8,19,15,2.43,0.00,FR19,MR07
515.65,ZY08,9,19,15,1.00,0.00,,
515.65,ZY09,10,19,15,2.00,0.00,FR23,
515.65,ZY10,11,19,15,16.00,0.00,FR3,
515.65,ZY13,14,19,15,1.00,0.00,,
515.65,ZY_T,21,19,15,0.50,0.00,,MR21
515.65,ZY_M,1,9,18,0.00,0.21,,
515.86,ZY_M,1,9,18,0.00,0.00,,
515.86,ZY01,2,9,18,1.00,0.00,,
516.86,ZY_Z,0,0,19,1.00,0.00,,
517.40,ZY02,3,9,18,1.00,0.00,FR26,
517.40,ZY03,4,9,18,1.00,0.00,FR6,
517.40,ZY04,5,9,18,3.00,0.00,FR14,MR15
517.40,ZY05,6,9,18,3.00,0.00,FR10,MR11
517.40,ZY06,7,9,18,4.00,0.00,FR22,
517.40,ZY_L,20,9,18,1.00,0.00,,
517.40,ZY_M,1,8,16,0.00,0.24,,
517.64,ZY01,2,8,16,1.00,0.00,,
517.64,ZY08,9,8,16,1.00,0.00,,
517.64,ZY09,10,8,16,2.20,0.00,,MR04
517.64,ZY10,11,8,16,16.00,0.00,FR2,
517.64,ZY13,14,8,16,1.00,0.00,,
517.64,ZY_T,21,8,16,0.37,0.00,,MR22
517.86,ZY_M,1,15,19,0.00,0.29,,
518.15,ZY_M,1,15,19,0.00,0.00,,
518.15,ZY01,2,15,19,1.00,0.00,,
518.15,ZY_Z,0,0,20,1.00,0.00,,
519.15,ZY_M,1,20,20,0.00,0.30,,
519.40,ZY02,3,15,19,1.00,0.00,FR27,
519.40,ZY03,4,15,19,1.00,0.00,FR7,
519.40,ZY04,5,15,19,3.00,0.00,FR15,MR16
519.40,ZY05,6,15,19,3.00,0.00,FR11,MR12
519.40,ZY06,7,15,19,4.00,0.00,FR23,
519.40,ZY_L,20,15,19,1.00,0.00,,
519.40,ZY_M,1,10,17,0.00,0.07,,
519.45,ZY_M,1,20,20,0.00,0.00,,
519.45,ZY01,2,20,20,1.00,0.00,,
519.47,ZY01,2,10,17,1.00,0.00,,
519.47,ZY08,9,10,17,1.00,0.00,,
519.47,ZY09,10,10,17,2.00,0.00,FR22,
519.47,ZY10,11,10,17,16.00,0.00,FR2,
519.47,ZY13,14,10,17,1.00,0.00,,
519.47,ZY_T,21,10,17,0.30,0.00,,MR23
520.45,ZY_Z,0,0,21,1.00,0.00,,
521.40,ZY02,3,20,20,1.00,0.00,FR27,
521.40,ZY03,4,20,20,1.00,0.00,FR7,
521.40,ZY04,5,20,20,3.08,0.00,FR15,MR17
521.40,ZY05,6,20,20,3.08,0.00,FR11,MR13
521.40,ZY_L,20,20,20,1.00,0.00,,
521.40,ZY_M,1,12,18,0.00,0.12,,
521.45,ZY_M,1,28,21,0.00,0.23,,
521.52,ZY01,2,12,18,1.00,0.00,,
521.52,ZY08,9,12,18,1.00,0.00,,
521.52,ZY09,10,12,18,2.00,0.00,FR22,
521.52,ZY13,14,12,18,1.00,0.00,,
521.52,ZY_T,21,12,18,0.18,0.00,,MR24
521.52,ZY_M,1,9,21,0.00,0.21,,
521.73,ZY_M,1,9,21,0.00,0.00,,
521.73,ZY01,2,9,21,1.00,0.00,,
522.73,ZY_Z,0,0,22,1.00,0.00,,
523.40,ZY02,3,9,21,1.00,0.00,FR26,
523.40,ZY03,4,9,21,1.00,0.00,FR6,
523.40,ZY04,5,9,21,3.00,0.00,FR14,MR15
523.40,ZY05,6,9,21,3.00,0.00,FR10,MR11
523.40,ZY_L,20,9,21,1.00,0.00,,
523.40,ZY_M,1,28,19,0.00,0.21,,
