time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
447.66,ZY11,12,19,2,1.00,0.00,,
447.66,ZY12,13,19,2,20.00,0.00,,
447.66,ZY_M,1,18,10,0.00,0.21,,
447.87,ZY01,2,18,10,1.00,0.00,,
447.87,ZY07,8,18,10,2.06,0.00,FR19,MR09
447.87,ZY08,9,18,10,1.00,0.00,,
447.87,ZY09,10,18,10,2.00,0.00,FR23,
447.87,ZY10,11,18,10,16.00,0.00,FR3,
447.87,ZY13,14,18,10,1.00,0.00,,
447.87,ZY_T,21,18,10,0.06,0.00,,MR21
450.00,ZY_M,1,14,6,0.00,0.17,,
450.17,ZY10,11,14,6,5.68,0.00,FR2,
455.85,ZY01,2,3,11,1.00,0.00,,
455.85,ZY07,8,3,11,2.28,0.00,FR17,MR08
455.85,ZY08,9,3,11,1.00,0.00,,
455.85,ZY09,10,3,11,2.00,0.00,FR21,
455.85,ZY10,11,3,11,16.00,0.00,FR1,
455.85,ZY13,14,3,11,1.00,0.00,,
455.85,ZY_T,21,3,11,0.12,0.00,,MR22
457.82,ZY01,2,14,6,1.00,0.00,,
457.82,ZY07,8,14,6,2.23,0.00,FR18,MR06
457.82,ZY08,9,14,6,1.00,0.00,,
457.82,ZY09,10,14,6,2.00,0.00,FR22,
457.82,ZY13,14,14,6,1.00,0.00,,
457.82,ZY_T,21,14,6,0.23,0.00,,MR18
459.76,ZY11,12,26,7,1.00,0.00,,
459.76,ZY12,13,26,7,20.00,0.00,,
459.82,ZY11,12,27,8,1.00,0.00,,
459.82,ZY12,13,27,8,20.00,0.00,,
460.05,ZY07,8,11,5,2.12,0.00,FR18,MR06
460.05,ZY10,11,11,5,16.00,0.00,FR2,
461.32,ZY11,12,14,6,1.00,0.00,,
461.32,ZY12,13,14,6,20.00,0.00,,
463.87,ZY11,12,11,9,1.00,0.00,,
463.87,ZY12,13,11,9,20.00,0.00,,
467.23,ZY11,12,18,10,1.00,0.00,,
467.23,ZY12,13,18,10,20.00,0.00,,
467.66,ZY14,15,17,1,2.00,0.00,,
469.66,ZY14,15,19,2,2.00,0.00,,
471.66,ZY15,16,17,1,5.00,0.00,,
471.85,ZY15,16,19,2,5.00,0.00,,
476.05,ZY11,12,3,11,1.00,0.00,,
476.05,ZY12,13,3,11,20.00,0.00,,
476.66,ZY14,15,11,5,2.00,0.00,,
476.85,ZY16,17,17,1,1.00,0.00,,
477.85,ZY16,17,19,2,1.00,0.00,,
478.66,ZY17,18,17,1,1.00,0.00,,
478.85,ZY15,16,11,5,5.00,0.00,,
479.66,ZY17,18,19,2,1.00,0.00,,
479.76,ZY18,19,17,1,3.00,0.00,,
479.82,ZY07,8,26,7,2.23,0.00,FR20,MR09
480.66,ZY07,8,27,8,2.45,0.00,FR20,MR06
481.32,ZY18,19,19,2,3.00,0.00,,
482.05,ZY14,15,14,6,2.00,0.00,,
482.76,ZY14,15,26,7,2.00,0.00,,
483.85,ZY14,15,27,8,2.00,0.00,,
483.87,ZY16,17,11,5,1.00,0.00,,
484.05,ZY14,15,11,9,2.00,0.00,,
484.32,ZY15,16,14,6,5.00,0.00,,
484.87,ZY15,16,26,7,5.00,0.00,,
485.85,ZY17,18,11,5,1.00,0.00,,
486.05,ZY15,16,27,8,5.00,0.00,,
486.85,ZY15,16,11,9,5.00,0.00,,
487.23,ZY18,19,11,5,3.00,0.00,,
489.32,ZY14,15,18,10,2.00,0.00,,
489.87,ZY16,17,14,6,1.00,0.00,,
490.23,ZY16,17,26,7,1.00,0.00,,
491.05,ZY17,18,14,6,1.00,0.00,,
491.23,ZY16,17,27,8,1.00,0.00,,
491.32,ZY17,18,26,7,1.00,0.00,,
491.85,ZY15,16,18,10,5.00,0.00,,
492.05,ZY16,17,11,9,1.00,0.00,,
492.23,ZY18,19,14,6,3.00,0.00,,
492.32,ZY17,18,27,8,1.00,0.00,,
493.05,ZY18,19,26,7,3.00,0.00,,
493.32,ZY17,18,11,9,1.00,0.00,,
494.32,ZY18,19,27,8,3.00,0.00,,
495.23,ZY18,19,11,9,3.00,0.00,,
496.05,ZY14,15,3,11,2.00,0.00,,
497.32,ZY16,17,18,10,1.00,0.00,,
498.23,ZY15,16,3,11,5.00,0.00,,
503.23,ZY17,18,18,10,1.00,0.00,,
503.23,ZY_Z,0,0,12,1.00,0.00,,
504.23,ZY16,17,3,11,1.00,0.00,,
504.23,ZY_Z,0,0,13,1.00,0.00,,
504.23,ZY_M,1,17,12,0.00,0.36,,
504.60,ZY18,19,18,10,3.00,0.00,,
504.60,ZY_M,1,17,12,0.00,0.00,,
504.60,ZY01,2,17,12,1.00,0.00,,
505.23,ZY_M,1,19,13,0.00,0.31,,
505.55,ZY17,18,3,11,1.00,0.00,,
505.55,ZY_M,1,19,13,0.00,0.00,,
505.55,ZY01,2,19,13,1.00,0.00,,
506.55,ZY02,3,17,12,1.00,0.00,FR27,
506.55,ZY03,4,17,12,1.00,0.00,FR7,
506.55,ZY04,5,17,12,3.28,0.00,FR15,MR16
506.55,ZY05,6,17,12,3.28,0.00,FR11,MR12
506.55,ZY06,7,17,12,4.00,0.00,FR23,
506.55,ZY_L,20,17,12,1.00,0.00,,
506.55,ZY_Z,0,0,14,1.00,0.00,,
507.55,ZY18,19,3,11,3.00,0.00,,
507.55,ZY02,3,19,13,1.00,0.00,FR27,
507.55,ZY03,4,19,13,1.00,0.00,FR7,
507.55,ZY04,5,19,13,3.18,0.00,FR15,MR17
507.55,ZY05,6,19,13,3.18,0.00,FR11,MR13
507.55,ZY06,7,19,13,4.00,0.00,FR23,
507.55,ZY_L,20,19,13,1.00,0.00,,
507.55,ZY_M,1,11,14,0.00,0.13,,
507.68,ZY_M,1,11,14,0.00,0.00,,
507.68,ZY01,2,11,14,1.00,0.00,,
508.68,ZY_Z,0,0,15,1.00,0.00,,
509.68,ZY02,3,11,14,1.00,0.00,FR26,
509.68,ZY03,4,11,14,1.00,0.00,FR6,
509.68,ZY04,5,11,14,3.00,0.00,FR14,MR15
509.68,ZY05,6,11,14,3.00,0.00,FR10,MR11
509.68,ZY06,7,11,14,4.00,0.00,FR22,
509.68,ZY_L,20,11,14,1.00,0.00,,
509.68,ZY_M,1,26,15,0.00,0.25,,
509.93,ZY_M,1,26,15,0.00,0.00,,
509.93,ZY01,2,26,15,1.00,0.00,,
510.55,ZY_Z,0,0,16,1.00,0.00,,
510.93,ZY01,2,17,12,1.00,0.00,,
510.93,ZY07,8,17,12,2.28,0.00,FR19,MR08
510.93,ZY08,9,17,12,1.00,0.00,,
510.93,ZY09,10,17,12,2.00,0.00,FR23,
510.93,ZY10,11,17,12,16.00,0.00,FR3,
510.93,ZY13,14,17,12,1.00,0.00,,
510.93,ZY_T,21,17,12,0.00,0.00,,MR20
511.55,ZY02,3,26,15,1.00,0.00,FR28,
511.55,ZY03,4,26,15,1.00,0.00,FR8,
511.55,ZY04,5,26,15,3.18,0.00,FR16,MR17
511.55,ZY05,6,26,15,3.18,0.00,FR12,MR13
511.55,ZY06,7,26,15,4.00,0.00,FR24,
511.55,ZY_L,20,26,15,1.00,0.00,,
511.55,ZY_M,1,19,16,0.00,0.31,,
511.86,ZY01,2,19,13,1.00,0.00,,
511.86,ZY07,8,19,13,2.18,0.00,FR19,MR09
511.86,ZY08,9,19,13,1.00,0.00,,
511.86,ZY09,10,19,13,2.00,0.00,FR23,
511.86,ZY10,11,19,13,16.00,0.00,FR3,
511.86,ZY13,14,19,13,1.00,0.00,,
511.86,ZY_T,21,19,13,0.06,0.00,,MR21
511.86,ZY_M,1,19,16,0.00,0.00,,
511.86,ZY01,2,19,16,1.00,0.00,,
512.86,ZY_Z,0,0,17,1.00,0.00,,
513.68,ZY02,3,19,16,1.00,0.00,FR27,
513.68,ZY03,4,19,16,1.00,0.00,FR7,
513.68,ZY04,5,19,16,3.12,0.00,FR15,MR16
513.68,ZY05,6,19,16,3.12,0.00,FR11,MR12
513.68,ZY06,7,19,16,4.31,0.00,,MR04
513.68,ZY_L,20,19,16,1.00,0.00,,
513.86,ZY01,2,11,14,1.00,0.00,,
513.86,ZY07,8,11,14,2.00,0.00,FR18,MR07
513.86,ZY08,9,11,14,1.00,0.00,,
513.86,ZY09,10,11,14,2.00,0.00,FR22,
513.86,ZY10,11,11,14,16.00,0.00,FR2,
513.86,ZY13,14,11,14,1.00,0.00,,
513.86,ZY_T,21,11,14,0.00,0.00,,MR19
513.86,ZY_M,1,3,17,0.00,0.36,,
514.21,ZY_M,1,3,17,0.00,0.00,,
514.21,ZY01,2,3,17,1.00,0.00,,
514.21,ZY_Z,0,0,18,1.00,0.00,,
515.21,ZY_M,1,3,18,0.00,0.36,,
515.55,ZY02,3,3,17,1.00,0.00,FR25,
515.55,ZY03,4,3,17,1.00,0.00,FR5,
515.55,ZY04,5,3,17,3.35,0.00,FR13,MR14
515.55,ZY05,6,3,17,3.35,0.00,FR9,MR10
515.55,ZY06,7,3,17,4.00,0.00,FR21,
515.55,ZY_L,20,3,17,1.00,0.00,,
515.55,ZY_M,1,26,18,0.00,0.25,,
515.79,ZY01,2,26,15,1.00,0.00,,
515.79,ZY07,8,26,15,2.08,0.00,FR20,MR06
515.79,ZY08,9,26,15,1.00,0.00,,
515.79,ZY09,10,26,15,2.00,0.00,FR24,
515.79,ZY10,11,26,15,16.00,0.00,FR4,
515.79,ZY13,14,26,15,1.00,0.00,,
515.79,ZY_T,21,26,15,0.00,0.00,,MR23
515.79,ZY_M,1,26,18,0.00,0.00,,
515.79,ZY01,2,26,18,1.00,0.00,,
516.79,ZY_Z,0,0,19,1.00,0.00,,
517.79,ZY02,3,26,18,1.00,0.00,FR28,
517.79,ZY03,4,26,18,1.00,0.00,FR8,
517.79,ZY04,5,26,18,3.00,0.00,FR16,MR17
517.79,ZY05,6,26,18,3.00,0.00,FR12,MR13
517.79,ZY06,7,26,18,4.00,0.00,FR24,
517.79,ZY_L,20,26,18,1.00,0.00,,
517.79,ZY_M,1,14,19,0.00,0.15,,
517.94,ZY_M,1,14,19,0.00,0.00,,
517.94,ZY01,2,14,19,1.00,0.00,,
518.94,ZY01,2,19,16,1.00,0.00,,
518.94,ZY08,9,19,16,1.00,0.00,,
518.94,ZY09,10,19,16,2.00,0.00,,MR04
518.94,ZY13,14,19,16,1.00,0.00,,
518.94,ZY_T,21,19,16,0.25,0.00,,MR24
518.94,ZY_Z,0,0,20,1.00,0.00,,
519.55,ZY02,3,14,19,1.00,0.00,FR26,
519.55,ZY03,4,14,19,1.00,0.00,FR6,
519.55,ZY04,5,14,19,3.12,0.00,FR14,MR15
519.55,ZY05,6,14,19,3.12,0.00,FR10,MR11
519.55,ZY06,7,14,19,4.00,0.00,FR22,
519.55,ZY_L,20,14,19,1.00,0.00,,
519.55,ZY_M,1,27,17,0.00,0.33,,
519.88,ZY01,2,27,17,1.00,0.00,,
519.88,ZY08,9,27,17,1.00,0.00,,
519.88,ZY10,11,27,17,16.00,0.00,FR4,
519.88,ZY13,14,27,17,1.00,0.00,,
519.88,ZY_T,21,27,17,0.33,0.00,,MR18
519.94,ZY_M,1,3,20,0.00,0.36,,
520.30,ZY_M,1,3,20,0.00,0.00,,
520.30,ZY01,2,3,20,1.00,0.00,,
520.30,ZY_Z,0,0,21,1.00,0.00,,
521.30,ZY11,12,19,16,1.00,0.00,,
521.30,ZY12,13,19,16,20.00,0.00,,
521.30,ZY_M,1,3,21,0.00,0.36,,
521.66,ZY02,3,3,20,1.00,0.00,FR25,
521.66,ZY03,4,3,20,1.00,0.00,FR5,
521.66,ZY04,5,3,20,3.00,0.00,FR13,MR14
521.66,ZY05,6,3,20,3.00,0.00,FR9,MR10
521.66,ZY06,7,3,20,4.00,0.00,FR21,
521.66,ZY_L,20,3,20,1.00,0.00,,
521.66,ZY_M,1,3,21,0.00,0.00,,
521.66,ZY01,2,3,21,1.00,0.00,,
522.66,ZY01,2,26,18,1.00,0.00,,
522.66,ZY08,9,26,18,1.00,0.00,,
522.66,ZY09,10,26,18,2.00,0.00,FR24,
522.66,ZY13,14,26,18,1.00,0.00,,
522.66,ZY_T,21,26,18,0.18,0.00,,MR24
522.66,ZY_Z,0,0,22,1.00,0.00,,
523.55,ZY02,3,3,21,1.00,0.00,FR25,
523.55,ZY03,4,3,21,1.00,0.00,FR5,
523.55,ZY04,5,3,21,3.35,0.00,FR13,MR15
523.55,ZY05,6,3,21,3.35,0.00,FR9,MR11
523.55,ZY06,7,3,21,4.00,0.00,FR21,
523.55,ZY_L,20,3,21,1.00,0.00,,
523.55,ZY_M,1,18,19,0.00,0.21,,
523.66,ZY_M,1,14,22,0.00,0.15,,
523.76,ZY01,2,18,19,1.00,0.00,,
523.76,ZY08,9,18,19,1.00,0.00,,
523.76,ZY09,10,18,19,2.06,0.00,,MR04
523.76,ZY13,14,18,19,1.00,0.00,,
523.76,ZY_T,21,18,19,0.34,0.00,,MR22
523.81,ZY_M,1,14,22,0.00,0.00,,
523.81,ZY01,2,14,22,1.00,0.00,,
524.66,ZY_Z,0,0,23,1.00,0.00,,
524.81,ZY11,12,26,18,1.00,0.00,,
524.81,ZY12,13,26,18,20.00,0.00,,
525.66,ZY02,3,14,22,1.00,0.00,FR26,
525.66,ZY03,4,14,22,1.00,0.00,FR6,
525.66,ZY04,5,14,22,3.28,0.00,FR14,MR17
525.66,ZY05,6,14,22,3.28,0.00,FR10,MR13
525.66,ZY06,7,14,22,4.00,0.00,FR22,
525.66,ZY_L,20,14,22,1.00,0.00,,
525.66,ZY01,2,3,20,1.00,0.00,,
525.66,ZY08,9,3,20,1.00,0.00,,
525.66,ZY09,10,3,20,2.00,0.00,FR21,
525.66,ZY10,11,3,20,16.00,0.00,FR1,
525.66,ZY13,14,3,20,1.00,0.00,,
525.66,ZY_T,21,3,20,0.48,0.00,,MR24
525.66,ZY_M,1,4,23,0.00,0.35,,
526.01,ZY11,12,18,19,1.00,0.00,,
526.01,ZY12,13,18,19,20.00,0.00,,
526.01,ZY_M,1,4,23,0.00,0.00,,
526.01,ZY01,2,4,23,1.00,0.00,,
527.01,ZY11,12,17,12,1.00,0.00,,
527.01,ZY12,13,17,12,20.00,0.00,,
527.55,ZY02,3,4,23,1.00,0.00,FR25,
527.55,ZY03,4,4,23,1.00,0.00,FR5,
527.55,ZY04,5,4,23,3.06,0.00,FR13,MR14
527.55,ZY05,6,4,23,3.06,0.00,FR9,MR10
527.55,ZY06,7,4,23,4.00,0.00,FR21,
527.55,ZY_L,20,4,23,1.00,0.00,,
527.86,ZY01,2,3,21,1.00,0.00,,
527.86,ZY07,8,3,21,2.28,0.00,FR17,MR08
527.86,ZY08,9,3,21,1.00,0.00,,
527.86,ZY09,10,3,21,2.34,0.00,,MR04
527.86,ZY10,11,3,21,16.00,0.00,FR1,
527.86,ZY13,14,3,21,1.00,0.00,,
527.86,ZY_T,21,3,21,0.28,0.00,,MR20
529.66,ZY11,12,19,13,1.00,0.00,,
529.66,ZY12,13,19,13,20.00,0.00,,
529.86,ZY01,2,14,22,1.00,0.00,,
529.86,ZY07,8,14,22,2.12,0.00,FR18,MR07
529.86,ZY08,9,14,22,1.00,0.00,,
529.86,ZY09,10,14,22,2.00,0.00,FR22,
529.86,ZY10,11,14,22,16.00,0.00,FR2,
529.86,ZY13,14,14,22,1.00,0.00,,
529.86,ZY_T,21,14,22,0.12,0.00,,MR19
531.55,ZY11,12,11,14,1.00,0.00,,
531.55,ZY12,13,11,14,20.00,0.00,,
531.79,ZY01,2,4,23,1.00,0.00,,
531.79,ZY07,8,4,23,2.30,0.00,FR17,MR09
531.79,ZY08,9,4,23,1.00,0.00,,
531.79,ZY09,10,4,23,2.00,0.00,FR21,
531.79,ZY13,14,4,23,1.00,0.00,,
531.79,ZY_T,21,4,23,0.28,0.00,,MR22
534.09,ZY11,12,26,15,1.00,0.00,,
534.09,ZY12,13,26,15,20.00,0.00,,
535.88,ZY11,12,4,23,1.00,0.00,,
535.88,ZY12,13,4,23,20.00,0.00,,
541.30,ZY07,8,27,17,2.08,0.00,FR20,MR06
541.30,ZY09,10,27,17,2.00,0.00,FR24,
541.30,ZY11,12,27,17,1.00,0.00,,
541.30,ZY12,13,27,17,20.00,0.00,,
541.66,ZY07,8,19,16,2.30,0.00,FR19,MR09
541.66,ZY10,11,19,16,16.00,0.00,FR3,
543.86,ZY07,8,3,20,2.00,0.00,FR17,MR08
543.86,ZY11,12,3,20,1.00,0.00,,
543.86,ZY12,13,3,20,20.00,0.00,,
544.81,ZY11,12,3,21,1.00,0.00,,
544.81,ZY12,13,3,21,20.00,0.00,,
545.86,ZY07,8,26,18,2.28,0.00,FR20,MR07
545.86,ZY10,11,26,18,16.00,0.00,FR4,
546.01,ZY11,12,14,22,1.00,0.00,,
546.01,ZY12,13,14,22,20.00,0.00,,
547.01,ZY10,11,18,19,16.00,0.00,FR3,
549.66,ZY14,15,17,12,2.00,0.00,,
550.00,ZY12,13,8,0,13.97,0.00,,
550.00,ZY09,10,7,3,2.00,0.00,FR22,
550.00,ZY11,12,7,3,1.00,0.00,,
550.00,ZY12,13,7,3,20.00,0.00,,
550.00,ZY12,13,7,4,7.93,0.00,,
550.00,ZY14,15,19,13,2.00,0.00,,
551.66,ZY14,15,11,14,2.00,0.00,,
