time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
615.68,ZY16,17,22,12,1.00,0.00,,
615.69,ZY17,18,16,17,1.00,0.00,,
616.37,ZY14,15,7,16,2.00,0.00,,
616.68,ZY15,16,27,14,5.00,0.00,,
616.69,ZY17,18,22,12,1.00,0.00,,
616.98,ZY18,19,16,17,3.00,0.00,,
617.69,ZY16,17,21,13,1.00,0.00,,
618.37,ZY18,19,22,12,3.00,0.00,,
618.69,ZY15,16,7,16,5.00,0.00,,
619.68,ZY17,18,21,13,1.00,0.00,,
619.98,ZY14,15,17,15,2.00,0.00,,
621.37,ZY18,19,21,13,3.00,0.00,,
621.98,ZY16,17,27,14,1.00,0.00,,
622.98,ZY15,16,17,15,5.00,0.00,,
623.69,ZY17,18,27,14,1.00,0.00,,
624.37,ZY16,17,7,16,1.00,0.00,,
625.37,ZY18,19,27,14,3.00,0.00,,
627.98,ZY17,18,7,16,1.00,0.00,,
628.37,ZY16,17,17,15,1.00,0.00,,
629.37,ZY18,19,7,16,3.00,0.00,,
632.37,ZY17,18,17,15,1.00,0.00,,
633.47,ZY18,19,17,15,3.00,0.00,,
