time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
429.38,ZY_L,20,27,3,1.00,0.00,,
429.38,ZY_M,1,20,1,0.00,0.27,,
429.65,ZY01,2,20,1,1.00,0.00,,
429.65,ZY07,8,20,1,2.18,0.00,FR19,MR08
429.65,ZY08,9,20,1,1.00,0.00,,
429.65,ZY09,10,20,1,2.00,0.00,FR23,
429.65,ZY10,11,20,1,16.00,0.00,FR3,
429.65,ZY13,14,20,1,1.00,0.00,,
429.65,ZY_T,21,20,1,0.18,0.00,,MR20
429.83,ZY_M,1,11,4,0.00,0.13,,
429.96,ZY_M,1,11,4,0.00,0.00,,
429.96,ZY01,2,11,4,1.00,0.00,,
430.96,ZY_Z,0,0,5,1.00,0.00,,
431.25,ZY02,3,11,4,1.00,0.00,FR26,
431.25,ZY03,4,11,4,1.00,0.00,FR6,
431.25,ZY04,5,11,4,3.00,0.00,FR14,MR15
431.25,ZY05,6,11,4,3.00,0.00,FR10,MR11
431.25,ZY06,7,11,4,4.00,0.00,FR22,
431.25,ZY_L,20,11,4,1.00,0.00,,
431.25,ZY_M,1,7,2,0.00,0.11,,
431.36,ZY01,2,7,2,1.00,0.00,,
431.36,ZY07,8,7,2,2.00,0.00,FR18,MR07
431.36,ZY08,9,7,2,1.00,0.00,,
431.36,ZY09,10,7,2,2.00,0.00,FR22,
431.36,ZY10,11,7,2,16.00,0.00,FR2,
431.36,ZY13,14,7,2,1.00,0.00,,
431.36,ZY_T,21,7,2,0.00,0.00,,MR19
431.96,ZY_M,1,12,5,0.00,0.09,,
432.05,ZY_M,1,12,5,0.00,0.00,,
432.05,ZY01,2,12,5,1.00,0.00,,
433.38,ZY02,3,12,5,1.00,0.00,FR26,
433.38,ZY03,4,12,5,1.00,0.00,FR6,
433.38,ZY04,5,12,5,3.00,0.00,FR14,MR14
433.38,ZY05,6,12,5,3.00,0.00,FR10,MR10
433.38,ZY06,7,12,5,4.12,0.00,,MR04
433.38,ZY_L,20,12,5,1.00,0.00,,
433.38,ZY_M,1,18,3,0.00,0.18,,
433.56,ZY01,2,18,3,1.00,0.00,,
433.56,ZY07,8,18,3,2.34,0.00,FR19,MR09
433.56,ZY08,9,18,3,1.00,0.00,,
433.56,ZY09,10,18,3,2.00,0.00,FR23,
433.56,ZY10,11,18,3,16.00,0.00,FR3,
433.56,ZY13,14,18,3,1.00,0.00,,
433.56,ZY_T,21,18,3,0.34,0.00,,MR21
435.25,ZY_M,1,27,4,0.00,0.27,,
435.52,ZY01,2,27,4,1.00,0.00,,
435.52,ZY08,9,27,4,1.00,0.00,,
435.52,ZY09,10,27,4,2.00,0.00,FR24,
435.52,ZY10,11,27,4,16.00,0.00,FR4,
435.52,ZY13,14,27,4,1.00,0.00,,
435.52,ZY_T,21,27,4,0.42,0.00,,MR22
437.51,ZY_M,1,11,5,0.00,0.05,,
437.56,ZY01,2,11,5,1.00,0.00,,
437.56,ZY08,9,11,5,1.00,0.00,,
437.56,ZY09,10,11,5,2.00,0.00,FR22,
437.56,ZY10,11,11,5,16.00,0.00,FR2,
437.56,ZY13,14,11,5,1.00,0.00,,
437.56,ZY_T,21,11,5,0.22,0.00,,MR23
445.65,ZY11,12,1,0,1.00,0.00,,
445.65,ZY12,13,1,0,20.00,0.00,,
447.36,ZY11,12,20,1,1.00,0.00,,
447.36,ZY12,13,20,1,20.00,0.00,,
449.56,ZY11,12,7,2,1.00,0.00,,
449.56,ZY12,13,7,2,20.00,0.00,,
451.52,ZY11,12,18,3,1.00,0.00,,
451.52,ZY12,13,18,3,20.00,0.00,,
453.56,ZY07,8,27,4,2.18,0.00,FR20,MR08
453.56,ZY11,12,27,4,1.00,0.00,,
453.56,ZY12,13,27,4,20.00,0.00,,
465.65,ZY07,8,11,5,2.11,0.00,FR18,MR07
465.65,ZY11,12,11,5,1.00,0.00,,
465.65,ZY12,13,11,5,20.00,0.00,,
467.36,ZY14,15,1,0,2.00,0.00,,
469.36,ZY14,15,20,1,2.00,0.00,,
469.56,ZY15,16,1,0,5.00,0.00,,
471.36,ZY14,15,7,2,2.00,0.00,,
471.52,ZY15,16,20,1,5.00,0.00,,
473.36,ZY14,15,18,3,2.00,0.00,,
473.56,ZY15,16,7,2,5.00,0.00,,
474.56,ZY14,15,27,4,2.00,0.00,,
475.36,ZY16,17,1,0,1.00,0.00,,
476.36,ZY15,16,18,3,5.00,0.00,,
476.52,ZY17,18,1,0,1.00,0.00,,
476.56,ZY16,17,20,1,1.00,0.00,,
477.52,ZY15,16,27,4,5.00,0.00,,
477.56,ZY18,19,1,0,3.00,0.00,,
478.56,ZY17,18,20,1,1.00,0.00,,
479.56,ZY16,17,7,2,1.00,0.00,,
480.56,ZY18,19,20,1,3.00,0.00,,
480.56,ZY17,18,7,2,1.00,0.00,,
480.56,ZY_T,21,31,0,0.00,0.55,,MR18
481.56,ZY16,17,18,3,1.00,0.00,,
482.52,ZY18,19,7,2,3.00,0.00,,
482.56,ZY16,17,27,4,1.00,0.00,,
483.56,ZY17,18,18,3,1.00,0.00,,
483.56,ZY_T,21,31,1,0.00,0.45,,MR20
484.00,ZY17,18,27,4,1.00,0.00,,
485.00,ZY18,19,18,3,3.00,0.00,,
485.52,ZY18,19,27,4,3.00,0.00,,
485.52,ZY_T,21,31,2,0.00,0.39,,MR19
485.90,ZY14,15,11,5,2.00,0.00,,
488.00,ZY15,16,11,5,5.00,0.00,,
488.00,ZY_T,21,31,3,0.00,0.54,,MR21
488.52,ZY_T,21,31,4,0.00,0.33,,MR22
493.00,ZY_Z,0,0,6,1.00,0.00,,
494.00,ZY16,17,11,5,1.00,0.00,,
494.00,ZY_Z,0,0,7,1.00,0.00,,
494.00,ZY_M,1,27,6,0.00,0.25,,
494.25,ZY_M,1,27,6,0.00,0.00,,
494.25,ZY01,2,27,6,1.00,0.00,,
495.00,ZY_Z,0,0,8,1.00,0.00,,
495.00,ZY_M,1,1,7,0.00,0.30,,
495.25,ZY17,18,11,5,1.00,0.00,,
495.30,ZY02,3,27,6,1.00,0.00,FR28,
495.30,ZY03,4,27,6,1.00,0.00,FR8,
495.30,ZY04,5,27,6,3.00,0.00,FR16,MR17
495.30,ZY05,6,27,6,3.00,0.00,FR12,MR13
495.30,ZY06,7,27,6,4.00,0.00,FR24,
495.30,ZY_L,20,27,6,1.00,0.00,,
495.30,ZY_M,1,1,7,0.00,0.00,,
495.30,ZY01,2,1,7,1.00,0.00,,
496.00,ZY_Z,0,0,9,1.00,0.00,,
496.00,ZY_M,1,12,8,0.00,0.09,,
496.09,ZY_M,1,12,8,0.00,0.00,,
496.09,ZY01,2,12,8,1.00,0.00,,
496.30,ZY18,19,11,5,3.00,0.00,,
497.00,ZY02,3,1,7,1.00,0.00,FR25,
497.00,ZY03,4,1,7,1.00,0.00,FR5,
497.00,ZY04,5,1,7,3.28,0.00,FR13,MR16
497.00,ZY05,6,1,7,3.28,0.00,FR9,MR12
497.00,ZY06,7,1,7,4.00,0.00,FR21,
497.00,ZY_L,20,1,7,1.00,0.00,,
497.00,ZY_M,1,20,9,0.00,0.30,,
497.30,ZY02,3,12,8,1.00,0.00,FR26,
497.30,ZY03,4,12,8,1.00,0.00,FR6,
497.30,ZY04,5,12,8,3.00,0.00,FR14,MR14
497.30,ZY05,6,12,8,3.00,0.00,FR10,MR10
497.30,ZY06,7,12,8,4.00,0.00,FR22,
497.30,ZY_L,20,12,8,1.00,0.00,,
497.30,ZY_M,1,20,9,0.00,0.00,,
497.30,ZY01,2,20,9,1.00,0.00,,
498.30,ZY_Z,0,0,10,1.00,0.00,,
499.30,ZY02,3,20,9,1.00,0.00,FR27,
499.30,ZY03,4,20,9,1.00,0.00,FR7,
499.30,ZY04,5,20,9,3.45,0.00,FR15,MR15
499.30,ZY05,6,20,9,3.45,0.00,FR11,MR11
499.30,ZY06,7,20,9,4.00,0.00,FR23,
499.30,ZY_L,20,20,9,1.00,0.00,,
499.30,ZY_M,1,7,10,0.00,0.18,,
499.30,ZY_S,22,31,0,3.00,0.00,,
499.30,ZY_S,22,31,1,3.00,0.00,,
499.30,ZY_S,22,31,2,3.00,0.00,,
499.30,ZY_S,22,31,3,3.00,0.00,,
499.30,ZY_S,22,31,4,3.00,0.00,,
499.30,ZY_T,21,31,5,0.00,0.30,,MR23
499.30,ZY_M,1,18,6,0.00,0.18,,
499.48,ZY_M,1,7,10,0.00,0.00,,
499.48,ZY01,2,7,10,1.00,0.00,,
499.48,ZY01,2,18,6,1.00,0.00,,
499.48,ZY07,8,18,6,2.00,0.00,FR19,MR09
499.48,ZY08,9,18,6,1.00,0.00,,
499.48,ZY09,10,18,6,2.00,0.00,FR23,
499.48,ZY10,11,18,6,16.00,0.00,FR3,
499.48,ZY13,14,18,6,1.00,0.00,,
499.48,ZY_T,21,18,6,0.54,0.00,,MR18
499.60,ZY_S,22,31,5,3.00,0.00,,
500.48,ZY_Z,0,0,11,1.00,0.00,,
501.00,ZY02,3,7,10,1.00,0.00,FR26,
501.00,ZY03,4,7,10,1.00,0.00,FR6,
501.00,ZY04,5,7,10,3.28,0.00,FR14,MR16
501.00,ZY05,6,7,10,3.28,0.00,FR10,MR12
501.00,ZY06,7,7,10,4.00,0.00,FR22,
501.00,ZY_L,20,7,10,1.00,0.00,,
501.00,ZY_M,1,27,7,0.00,0.33,,
501.30,ZY_M,1,11,8,0.00,0.05,,
501.33,ZY01,2,27,7,1.00,0.00,,
501.33,ZY07,8,27,7,2.00,0.00,FR20,MR08
501.33,ZY08,9,27,7,1.00,0.00,,
501.33,ZY09,10,27,7,2.00,0.00,FR24,
501.33,ZY10,11,27,7,16.00,0.00,FR4,
501.33,ZY13,14,27,7,1.00,0.00,,
501.33,ZY_T,21,27,7,0.33,0.00,,MR19
501.35,ZY01,2,11,8,1.00,0.00,,
501.35,ZY07,8,11,8,2.00,0.00,FR18,MR07
501.35,ZY08,9,11,8,1.00,0.00,,
501.35,ZY09,10,11,8,2.00,0.00,FR22,
501.35,ZY10,11,11,8,16.00,0.00,FR2,
501.35,ZY13,14,11,8,1.00,0.00,,
501.35,ZY_T,21,11,8,0.22,0.00,,MR24
501.48,ZY_M,1,12,11,0.00,0.09,,
501.57,ZY_M,1,12,11,0.00,0.00,,
501.57,ZY01,2,12,11,1.00,0.00,,
502.57,ZY_S,22,31,0,3.00,0.00,,
502.57,ZY_F,23,31,0,1.00,0.00,,
502.57,ZY_S,22,31,1,3.00,0.00,,
502.57,ZY_F,23,31,1,1.00,0.00,,
502.57,ZY_S,22,31,2,3.00,0.00,,
502.57,ZY_F,23,31,2,1.00,0.00,,
502.57,ZY_S,22,31,3,3.00,0.00,,
502.57,ZY_F,23,31,3,1.00,0.00,,
502.57,ZY_S,22,31,4,3.00,0.00,,
502.57,ZY_F,23,31,4,1.00,0.00,,
502.60,ZY02,3,12,11,1.00,0.00,FR26,
502.60,ZY03,4,12,11,1.00,0.00,FR6,
502.60,ZY04,5,12,11,3.00,0.00,FR14,MR14
502.60,ZY05,6,12,11,3.00,0.00,FR10,MR10
502.60,ZY06,7,12,11,4.00,0.00,,MR04
502.60,ZY_L,20,12,11,1.00,0.00,,
503.30,ZY_S,22,31,5,3.00,0.00,,
503.30,ZY_F,23,31,5,1.00,0.00,,
503.30,ZY_M,1,1,9,0.00,0.27,,
503.57,ZY01,2,1,9,1.00,0.00,,
503.57,ZY07,8,1,9,2.00,0.00,FR17,MR06
503.57,ZY08,9,1,9,1.00,0.00,,
503.57,ZY09,10,1,9,2.00,0.00,FR21,
503.57,ZY10,11,1,9,16.00,0.00,FR1,
503.57,ZY13,14,1,9,1.00,0.00,,
503.57,ZY_T,21,1,9,0.50,0.00,,MR25
505.00,ZY_M,1,20,10,0.00,0.33,,
505.33,ZY01,2,20,10,1.00,0.00,,
505.33,ZY08,9,20,10,1.00,0.00,,
505.33,ZY09,10,20,10,2.00,0.00,FR23,
505.33,ZY10,11,20,10,16.00,0.00,FR3,
505.33,ZY13,14,20,10,1.00,0.00,,
505.33,ZY_T,21,20,10,0.45,0.00,,MR20
506.60,ZY_M,1,7,11,0.00,0.11,,
506.71,ZY01,2,7,11,1.00,0.00,,
506.71,ZY08,9,7,11,1.00,0.00,,
506.71,ZY09,10,7,11,2.00,0.00,FR22,
506.71,ZY10,11,7,11,16.00,0.00,FR2,
506.71,ZY13,14,7,11,1.00,0.00,,
506.71,ZY_T,21,7,11,0.30,0.00,,MR26
517.33,ZY11,12,18,6,1.00,0.00,,
517.33,ZY12,13,18,6,20.00,0.00,,
517.35,ZY11,12,27,7,1.00,0.00,,
517.35,ZY12,13,27,7,20.00,0.00,,
519.57,ZY11,12,11,8,1.00,0.00,,
519.57,ZY12,13,11,8,20.00,0.00,,
521.33,ZY11,12,1,9,1.00,0.00,,
521.33,ZY12,13,1,9,20.00,0.00,,
522.71,ZY07,8,20,10,2.12,0.00,FR19,MR09
522.71,ZY11,12,20,10,1.00,0.00,,
522.71,ZY12,13,20,10,20.00,0.00,,
537.33,ZY07,8,7,11,2.11,0.00,FR18,MR07
537.33,ZY11,12,7,11,1.00,0.00,,
537.33,ZY12,13,7,11,20.00,0.00,,
537.35,ZY14,15,18,6,2.00,0.00,,
539.35,ZY14,15,27,7,2.00,0.00,,
539.57,ZY15,16,18,6,5.00,0.00,,
541.33,ZY14,15,11,8,2.00,0.00,,
541.35,ZY14,15,1,9,2.00,0.00,,
542.71,ZY15,16,27,7,5.00,0.00,,
543.33,ZY14,15,20,10,2.00,0.00,,
543.35,ZY15,16,11,8,5.00,0.00,,
544.57,ZY15,16,1,9,5.00,0.00,,
545.33,ZY16,17,18,6,1.00,0.00,,
546.33,ZY15,16,20,10,5.00,0.00,,
547.71,ZY17,18,18,6,1.00,0.00,,
548.35,ZY16,17,27,7,1.00,0.00,,
548.71,ZY16,17,11,8,1.00,0.00,,
549.35,ZY18,19,18,6,3.00,0.00,,
549.57,ZY17,18,27,7,1.00,0.00,,
549.71,ZY16,17,1,9,1.00,0.00,,
550.57,ZY17,18,11,8,1.00,0.00,,
550.71,ZY18,19,27,7,3.00,0.00,,
551.33,ZY17,18,1,9,1.00,0.00,,
551.57,ZY16,17,20,10,1.00,0.00,,
552.33,ZY18,19,11,8,3.00,0.00,,
552.35,ZY18,19,1,9,3.00,0.00,,
552.35,ZY_T,21,31,6,0.00,0.54,,MR18
552.89,ZY17,18,20,10,1.00,0.00,,
553.71,ZY_T,21,31,7,0.00,0.33,,MR19
554.04,ZY18,19,20,10,3.00,0.00,,
555.33,ZY_T,21,31,8,0.00,0.30,,MR24
555.35,ZY_T,21,31,9,0.00,0.55,,MR25
557.04,ZY_T,21,31,10,0.00,0.45,,MR20
557.49,ZY14,15,7,11,2.00,0.00,,
559.59,ZY15,16,7,11,5.00,0.00,,
564.59,ZY_Z,0,0,12,1.00,0.00,,
565.59,ZY16,17,7,11,1.00,0.00,,
565.59,ZY_Z,0,0,13,1.00,0.00,,
565.59,ZY_M,1,27,12,0.00,0.25,,
565.84,ZY_M,1,27,12,0.00,0.00,,
565.84,ZY01,2,27,12,1.00,0.00,,
566.59,ZY_Z,0,0,14,1.00,0.00,,
566.59,ZY_M,1,12,13,0.00,0.09,,
566.68,ZY17,18,7,11,1.00,0.00,,
566.68,ZY_M,1,12,13,0.00,0.00,,
566.68,ZY01,2,12,13,1.00,0.00,,
567.59,ZY02,3,27,12,1.00,0.00,FR28,
567.59,ZY03,4,27,12,1.00,0.00,FR8,
567.59,ZY04,5,27,12,3.00,0.00,FR16,MR17
567.59,ZY05,6,27,12,3.00,0.00,FR12,MR13
567.59,ZY06,7,27,12,4.00,0.00,FR24,
567.59,ZY_L,20,27,12,1.00,0.00,,
567.59,ZY_Z,0,0,15,1.00,0.00,,
567.59,ZY_M,1,11,14,0.00,0.13,,
567.72,ZY18,19,7,11,3.00,0.00,,
567.72,ZY02,3,12,13,1.00,0.00,FR26,
567.72,ZY03,4,12,13,1.00,0.00,FR6,
567.72,ZY04,5,12,13,3.00,0.00,FR14,MR14
567.72,ZY05,6,12,13,3.00,0.00,FR10,MR10
567.72,ZY06,7,12,13,4.00,0.00,FR22,
567.72,ZY_L,20,12,13,1.00,0.00,,
567.72,ZY_M,1,11,14,0.00,0.00,,
567.72,ZY01,2,11,14,1.00,0.00,,
568.59,ZY_Z,0,0,16,1.00,0.00,,
568.59,ZY_M,1,1,15,0.00,0.30,,
568.89,ZY02,3,11,14,1.00,0.00,FR26,
568.89,ZY03,4,11,14,1.00,0.00,FR6,
568.89,ZY04,5,11,14,3.11,0.00,FR14,MR16
568.89,ZY05,6,11,14,3.11,0.00,FR10,MR12
568.89,ZY06,7,11,14,4.00,0.00,FR22,
568.89,ZY_L,20,11,14,1.00,0.00,,
568.89,ZY_M,1,1,15,0.00,0.00,,
568.89,ZY01,2,1,15,1.00,0.00,,
569.59,ZY_M,1,20,16,0.00,0.30,,
569.89,ZY02,3,1,15,1.00,0.00,FR25,
569.89,ZY03,4,1,15,1.00,0.00,FR5,
569.89,ZY04,5,1,15,3.45,0.00,FR13,MR15
569.89,ZY05,6,1,15,3.45,0.00,FR9,MR11
569.89,ZY06,7,1,15,4.00,0.00,FR21,
569.89,ZY_L,20,1,15,1.00,0.00,,
569.89,ZY_M,1,20,16,0.00,0.00,,
569.89,ZY01,2,20,16,1.00,0.00,,
570.72,ZY_S,22,31,6,3.00,0.00,,
570.72,ZY_S,22,31,7,3.00,0.00,,
570.72,ZY_S,22,31,8,3.00,0.00,,
570.72,ZY_S,22,31,9,3.00,0.00,,
570.72,ZY_S,22,31,10,3.00,0.00,,
570.72,ZY_Z,0,0,17,1.00,0.00,,
570.72,ZY_T,21,31,11,0.00,0.39,,MR26
571.11,ZY_S,22,31,11,3.00,0.00,,
571.11,ZY02,3,20,16,1.00,0.00,FR27,
571.11,ZY03,4,20,16,1.00,0.00,FR7,
571.11,ZY06,7,20,16,4.00,0.00,FR23,
571.11,ZY_L,20,20,16,1.00,0.00,,
571.59,ZY_M,1,7,12,0.00,0.33,,
571.72,ZY_M,1,18,13,0.00,0.29,,
571.72,ZY_M,1,16,17,0.00,0.32,,
571.92,ZY01,2,7,12,1.00,0.00,,
571.92,ZY07,8,7,12,2.00,0.00,FR18,MR07
571.92,ZY08,9,7,12,1.00,0.00,,
571.92,ZY09,10,7,12,2.00,0.00,FR22,
571.92,ZY10,11,7,12,16.00,0.00,FR2,
571.92,ZY13,14,7,12,1.00,0.00,,
571.92,ZY_T,21,7,12,0.30,0.00,,MR27
571.92,ZY_M,1,27,13,0.00,0.24,,
571.92,ZY_M,1,12,17,0.00,0.09,,
572.01,ZY_M,1,12,17,0.00,0.00,,
572.01,ZY01,2,12,17,1.00,0.00,,
572.17,ZY01,2,27,13,1.00,0.00,,
572.17,ZY07,8,27,13,2.00,0.00,FR20,MR08
572.17,ZY08,9,27,13,1.00,0.00,,
572.17,ZY09,10,27,13,2.00,0.00,FR24,
572.17,ZY10,11,27,13,16.00,0.00,FR4,
572.17,ZY13,14,27,13,1.00,0.00,,
572.17,ZY_T,21,27,13,0.33,0.00,,MR18
572.89,ZY_M,1,18,14,0.00,0.28,,
573.17,ZY01,2,18,14,1.00,0.00,,
573.17,ZY07,8,18,14,2.12,0.00,FR19,MR09
573.17,ZY08,9,18,14,1.00,0.00,,
573.17,ZY09,10,18,14,2.00,0.00,FR23,
573.17,ZY10,11,18,14,16.00,0.00,FR3,
573.17,ZY13,14,18,14,1.00,0.00,,
573.17,ZY_T,21,18,14,0.54,0.00,,MR19
573.17,ZY02,3,12,17,1.00,0.00,FR26,
573.17,ZY03,4,12,17,1.00,0.00,FR6,
573.17,ZY04,5,12,17,3.00,0.00,FR14,MR14
573.17,ZY05,6,12,17,3.00,0.00,FR10,MR10
573.17,ZY06,7,12,17,4.00,0.00,FR22,
573.17,ZY_L,20,12,17,1.00,0.00,,
573.89,ZY_S,22,31,6,3.00,0.00,,
573.89,ZY_F,23,31,6,1.00,0.00,,
573.89,ZY_S,22,31,7,3.00,0.00,,
573.89,ZY_F,23,31,7,1.00,0.00,,
573.89,ZY_S,22,31,8,3.00,0.00,,
573.89,ZY_F,23,31,8,1.00,0.00,,
573.89,ZY_S,22,31,9,3.00,0.00,,
573.89,ZY_F,23,31,9,1.00,0.00,,
573.89,ZY_S,22,31,10,3.00,0.00,,
573.89,ZY_F,23,31,10,1.00,0.00,,
573.89,ZY_M,1,11,15,0.00,0.17,,
574.06,ZY01,2,11,15,1.00,0.00,,
574.06,ZY07,8,11,15,2.28,0.00,FR18,MR06
574.06,ZY08,9,11,15,1.00,0.00,,
574.06,ZY09,10,11,15,2.08,0.00,,MR04
574.06,ZY10,11,11,15,16.00,0.00,FR2,
574.06,ZY13,14,11,15,1.00,0.00,,
574.06,ZY_T,21,11,15,0.30,0.00,,MR20
575.11,ZY_S,22,31,11,3.00,0.00,,
575.11,ZY_F,23,31,11,1.00,0.00,,
575.11,ZY_M,1,1,16,0.00,0.27,,
575.38,ZY01,2,1,16,1.00,0.00,,
575.38,ZY08,9,1,16,1.00,0.00,,
575.38,ZY09,10,1,16,2.00,0.00,FR21,
575.38,ZY10,11,1,16,16.00,0.00,FR1,
575.38,ZY13,14,1,16,1.00,0.00,,
575.38,ZY_T,21,1,16,0.55,0.00,,MR21
577.17,ZY_M,1,20,17,0.00,0.26,,
577.43,ZY01,2,20,17,1.00,0.00,,
577.43,ZY08,9,20,17,1.00,0.00,,
577.43,ZY09,10,20,17,2.00,0.00,FR23,
577.43,ZY10,11,20,17,16.00,0.00,FR3,
577.43,ZY13,14,20,17,1.00,0.00,,
577.43,ZY_T,21,20,17,0.45,0.00,,MR22
588.17,ZY11,12,7,12,1.00,0.00,,
588.17,ZY12,13,7,12,20.00,0.00,,
589.17,ZY11,12,27,13,1.00,0.00,,
589.17,ZY12,13,27,13,20.00,0.00,,
590.06,ZY11,12,18,14,1.00,0.00,,
590.06,ZY12,13,18,14,20.00,0.00,,
591.38,ZY11,12,11,15,1.00,0.00,,
591.38,ZY12,13,11,15,20.00,0.00,,
593.43,ZY04,5,1,16,3.00,0.00,FR13,MR15
593.43,ZY05,6,1,16,3.00,0.00,FR9,MR11
593.43,ZY07,8,1,16,2.28,0.00,FR17,MR06
593.43,ZY11,12,1,16,1.00,0.00,,
593.43,ZY12,13,1,16,20.00,0.00,,
608.17,ZY07,8,20,17,2.12,0.00,FR19,MR09
608.17,ZY11,12,20,17,1.00,0.00,,
608.17,ZY12,13,20,17,20.00,0.00,,
609.17,ZY14,15,7,12,2.00,0.00,,
610.06,ZY14,15,27,13,2.00,0.00,,
611.17,ZY14,15,18,14,2.00,0.00,,
611.38,ZY15,16,7,12,5.00,0.00,,
612.06,ZY14,15,11,15,2.00,0.00,,
613.17,ZY15,16,27,13,5.00,0.00,,
613.43,ZY15,16,18,14,5.00,0.00,,
614.06,ZY14,15,1,16,2.00,0.00,,
616.06,ZY15,16,11,15,5.00,0.00,,
616.38,ZY15,16,1,16,5.00,0.00,,
618.17,ZY16,17,7,12,1.00,0.00,,
618.43,ZY16,17,27,13,1.00,0.00,,
619.17,ZY16,17,18,14,1.00,0.00,,
619.43,ZY17,18,7,12,1.00,0.00,,
620.17,ZY17,18,27,13,1.00,0.00,,
620.43,ZY17,18,18,14,1.00,0.00,,
621.06,ZY18,19,7,12,3.00,0.00,,
621.17,ZY16,17,11,15,1.00,0.00,,
621.38,ZY18,19,27,13,3.00,0.00,,
621.43,ZY16,17,1,16,1.00,0.00,,
622.17,ZY18,19,18,14,3.00,0.00,,
622.43,ZY17,18,11,15,1.00,0.00,,
623.43,ZY17,18,1,16,1.00,0.00,,
624.06,ZY18,19,11,15,3.00,0.00,,
624.06,ZY_T,21,31,12,0.00,0.39,,MR27
624.38,ZY_T,21,31,13,0.00,0.33,,MR18
624.45,ZY18,19,1,16,3.00,0.00,,
625.17,ZY_T,21,31,14,0.00,0.54,,MR19
627.06,ZY_T,21,31,15,0.00,0.30,,MR20
627.45,ZY_T,21,31,16,0.00,0.55,,MR21
628.27,ZY14,15,20,17,2.00,0.00,,
630.37,ZY15,16,20,17,5.00,0.00,,
635.47,ZY16,17,20,17,1.00,0.00,,
636.57,ZY17,18,20,17,1.00,0.00,,
637.67,ZY18,19,20,17,3.00,0.00,,
640.67,ZY_S,22,31,12,3.00,0.00,,
640.67,ZY_S,22,31,13,3.00,0.00,,
640.67,ZY_S,22,31,14,3.00,0.00,,
640.67,ZY_S,22,31,15,3.00,0.00,,
640.67,ZY_S,22,31,16,3.00,0.00,,
640.67,ZY_T,21,29,17,0.00,0.50,,MR22
641.17,ZY_S,22,29,17,3.00,0.00,,
644.17,ZY_S,22,31,12,3.00,0.00,,
644.17,ZY_F,23,31,12,1.00,0.00,,
644.17,ZY_S,22,31,13,3.00,0.00,,
644.17,ZY_F,23,31,13,1.00,0.00,,
644.17,ZY_S,22,31,14,3.00,0.00,,
644.17,ZY_F,23,31,14,1.00,0.00,,
644.17,ZY_S,22,31,15,3.00,0.00,,
