time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
431.08,ZY_M,1,20,5,0.00,0.30,,
431.09,ZY02,3,6,4,1.00,0.00,FR25,
431.09,ZY03,4,6,4,1.00,0.00,FR5,
431.09,ZY04,5,6,4,3.00,0.00,FR13,MR16
431.09,ZY05,6,6,4,3.00,0.00,FR9,MR12
431.09,ZY06,7,6,4,4.00,0.00,FR21,
431.09,ZY_L,20,6,4,1.00,0.00,,
431.09,ZY_M,1,27,2,0.00,0.34,,
431.38,ZY_M,1,20,5,0.00,0.00,,
431.38,ZY01,2,20,5,1.00,0.00,,
431.43,ZY01,2,27,2,1.00,0.00,,
431.43,ZY07,8,27,2,2.55,0.00,FR20,MR06
431.43,ZY08,9,27,2,1.00,0.00,,
431.43,ZY09,10,27,2,2.00,0.00,FR24,
431.43,ZY10,11,27,2,16.00,0.00,FR4,
431.43,ZY13,14,27,2,1.00,0.00,,
431.43,ZY_T,21,27,2,0.42,0.00,,MR22
432.38,ZY_Z,0,0,6,1.00,0.00,,
433.37,ZY02,3,20,5,1.00,0.00,FR27,
433.37,ZY03,4,20,5,1.00,0.00,FR7,
433.37,ZY04,5,20,5,3.25,0.00,FR15,MR17
433.37,ZY05,6,20,5,3.25,0.00,FR11,MR13
433.37,ZY06,7,20,5,4.32,0.00,,MR04
433.37,ZY_L,20,20,5,1.00,0.00,,
433.37,ZY_M,1,2,3,0.00,0.24,,
433.38,ZY_M,1,9,6,0.00,0.21,,
433.59,ZY_M,1,9,6,0.00,0.00,,
433.59,ZY01,2,9,6,1.00,0.00,,
433.62,ZY01,2,2,3,1.00,0.00,,
433.62,ZY07,8,2,3,2.34,0.00,FR17,MR07
433.62,ZY08,9,2,3,1.00,0.00,,
433.62,ZY09,10,2,3,2.00,0.00,FR21,
433.62,ZY10,11,2,3,16.00,0.00,FR1,
433.62,ZY13,14,2,3,1.00,0.00,,
433.62,ZY_T,21,2,3,0.06,0.00,,MR18
434.59,ZY_Z,0,0,7,1.00,0.00,,
435.09,ZY02,3,9,6,1.00,0.00,FR26,
435.09,ZY03,4,9,6,1.00,0.00,FR6,
435.09,ZY04,5,9,6,3.20,0.00,FR14,MR15
435.09,ZY05,6,9,6,3.20,0.00,FR10,MR11
435.09,ZY06,7,9,6,4.00,0.00,FR22,
435.09,ZY_L,20,9,6,1.00,0.00,,
435.09,ZY_M,1,12,4,0.00,0.20,,
435.29,ZY01,2,12,4,1.00,0.00,,
435.29,ZY08,9,12,4,1.00,0.00,,
435.29,ZY09,10,12,4,2.00,0.00,FR22,
435.29,ZY10,11,12,4,16.00,0.00,FR2,
435.29,ZY13,14,12,4,1.00,0.00,,
435.29,ZY_T,21,12,4,0.15,0.00,,MR23
435.59,ZY_M,1,6,7,0.00,0.28,,
435.87,ZY_M,1,6,7,0.00,0.00,,
435.87,ZY01,2,6,7,1.00,0.00,,
436.87,ZY_Z,0,0,8,1.00,0.00,,
437.70,ZY02,3,6,7,1.00,0.00,FR25,
437.70,ZY03,4,6,7,1.00,0.00,FR5,
437.70,ZY04,5,6,7,3.00,0.00,FR13,MR16
437.70,ZY05,6,6,7,3.00,0.00,FR9,MR12
437.70,ZY06,7,6,7,4.00,0.00,FR21,
437.70,ZY_L,20,6,7,1.00,0.00,,
437.70,ZY_M,1,26,5,0.00,0.07,,
437.76,ZY01,2,26,5,1.00,0.00,,
437.76,ZY08,9,26,5,1.00,0.00,,
437.76,ZY09,10,26,5,2.00,0.00,FR24,
437.76,ZY10,11,26,5,16.00,0.00,FR4,
437.76,ZY13,14,26,5,1.00,0.00,,
437.76,ZY_T,21,26,5,0.41,0.00,,MR24
437.87,ZY_M,1,20,8,0.00,0.30,,
438.17,ZY_M,1,20,8,0.00,0.00,,
438.17,ZY01,2,20,8,1.00,0.00,,
438.17,ZY_Z,0,0,9,1.00,0.00,,
439.09,ZY_M,1,25,6,0.00,0.23,,
439.17,ZY_M,1,21,9,0.00,0.35,,
439.32,ZY01,2,25,6,1.00,0.00,,
439.32,ZY08,9,25,6,1.00,0.00,,
439.32,ZY09,10,25,6,2.12,0.00,,MR04
439.32,ZY13,14,25,6,1.00,0.00,,
439.32,ZY_T,21,25,6,0.38,0.00,,MR25
439.32,ZY02,3,20,8,1.00,0.00,FR27,
439.32,ZY03,4,20,8,1.00,0.00,FR7,
439.32,ZY04,5,20,8,3.00,0.00,FR15,MR17
439.32,ZY05,6,20,8,3.00,0.00,FR11,MR13
439.32,ZY_L,20,20,8,1.00,0.00,,
439.32,ZY_M,1,9,9,0.00,0.21,,
439.53,ZY_M,1,9,9,0.00,0.00,,
439.53,ZY01,2,9,9,1.00,0.00,,
440.53,ZY_Z,0,0,10,1.00,0.00,,
441.45,ZY02,3,9,9,1.00,0.00,FR26,
441.45,ZY03,4,9,9,1.00,0.00,FR6,
441.45,ZY04,5,9,9,3.00,0.00,FR14,MR15
441.45,ZY05,6,9,9,3.00,0.00,FR10,MR11
441.45,ZY06,7,9,9,4.00,0.00,FR22,
441.45,ZY_L,20,9,9,1.00,0.00,,
441.53,ZY11,12,25,6,1.00,0.00,,
441.53,ZY12,13,25,6,20.00,0.00,,
441.53,ZY_M,1,1,10,0.00,0.30,,
441.70,ZY_M,1,8,7,0.00,0.19,,
441.83,ZY_M,1,1,10,0.00,0.00,,
441.83,ZY01,2,1,10,1.00,0.00,,
441.89,ZY01,2,8,7,1.00,0.00,,
441.89,ZY08,9,8,7,1.00,0.00,,
441.89,ZY09,10,8,7,2.45,0.00,,MR04
441.89,ZY10,11,8,7,16.00,0.00,FR2,
441.89,ZY13,14,8,7,1.00,0.00,,
441.89,ZY_T,21,8,7,0.06,0.00,,MR19
442.32,ZY_Z,0,0,11,1.00,0.00,,
442.32,ZY_M,1,6,8,0.00,0.17,,
442.49,ZY01,2,6,8,1.00,0.00,,
442.49,ZY08,9,6,8,1.00,0.00,,
442.49,ZY10,11,6,8,16.00,0.00,FR1,
442.49,ZY13,14,6,8,1.00,0.00,,
442.49,ZY_T,21,6,8,0.28,0.00,,MR25
443.32,ZY02,3,1,10,1.00,0.00,FR25,
443.32,ZY03,4,1,10,1.00,0.00,FR5,
443.32,ZY04,5,1,10,3.06,0.00,FR13,MR14
443.32,ZY05,6,1,10,3.06,0.00,FR9,MR10
443.32,ZY06,7,1,10,4.00,0.00,FR21,
443.32,ZY_L,20,1,10,1.00,0.00,,
443.32,ZY_M,1,20,11,0.00,0.30,,
443.62,ZY11,12,19,0,1.00,0.00,,
443.62,ZY12,13,19,0,20.00,0.00,,
443.62,ZY_M,1,20,11,0.00,0.00,,
443.62,ZY01,2,20,11,1.00,0.00,,
445.45,ZY02,3,20,11,1.00,0.00,FR27,
445.45,ZY03,4,20,11,1.00,0.00,FR7,
445.45,ZY04,5,20,11,3.00,0.00,FR15,MR17
445.45,ZY05,6,20,11,3.00,0.00,FR11,MR13
445.45,ZY06,7,20,11,4.00,0.00,FR23,
445.45,ZY_L,20,20,11,1.00,0.00,,
445.45,ZY_M,1,21,9,0.00,0.32,,
445.76,ZY11,12,22,1,1.00,0.00,,
445.76,ZY12,13,22,1,20.00,0.00,,
445.76,ZY01,2,21,9,1.00,0.00,,
445.76,ZY07,8,21,9,2.06,0.00,FR19,MR09
445.76,ZY08,9,21,9,1.00,0.00,,
445.76,ZY09,10,21,9,2.00,0.00,FR23,
445.76,ZY10,11,21,9,16.00,0.00,FR3,
445.76,ZY13,14,21,9,1.00,0.00,,
445.76,ZY_T,21,21,9,0.06,0.00,,MR21
447.32,ZY_M,1,9,10,0.00,0.10,,
447.42,ZY01,2,9,10,1.00,0.00,,
447.42,ZY07,8,9,10,2.42,0.00,FR18,MR08
447.42,ZY08,9,9,10,1.00,0.00,,
447.42,ZY09,10,9,10,2.00,0.00,FR22,
447.42,ZY13,14,9,10,1.00,0.00,,
447.42,ZY_T,21,9,10,0.35,0.00,,MR26
449.45,ZY11,12,27,2,1.00,0.00,,
449.45,ZY12,13,27,2,20.00,0.00,,
449.45,ZY_M,1,1,11,0.00,0.27,,
449.72,ZY11,12,2,3,1.00,0.00,,
449.72,ZY12,13,2,3,20.00,0.00,,
449.72,ZY01,2,1,11,1.00,0.00,,
449.72,ZY07,8,1,11,2.06,0.00,FR17,MR07
449.72,ZY08,9,1,11,1.00,0.00,,
449.72,ZY09,10,1,11,2.00,0.00,FR21,
449.72,ZY10,11,1,11,16.00,0.00,FR1,
449.72,ZY13,14,1,11,1.00,0.00,,
449.72,ZY_T,21,1,11,0.06,0.00,,MR18
451.29,ZY10,11,9,10,16.00,0.00,FR2,
451.29,ZY11,12,9,10,1.00,0.00,,
451.29,ZY12,13,9,10,20.00,0.00,,
453.76,ZY07,8,12,4,2.20,0.00,FR18,MR08
453.76,ZY11,12,12,4,1.00,0.00,,
453.76,ZY12,13,12,4,20.00,0.00,,
457.89,ZY07,8,26,5,2.08,0.00,FR20,MR06
457.89,ZY11,12,26,5,1.00,0.00,,
457.89,ZY12,13,26,5,20.00,0.00,,
458.49,ZY11,12,8,7,1.00,0.00,,
458.49,ZY12,13,8,7,20.00,0.00,,
461.53,ZY06,7,6,8,4.00,0.00,FR21,
461.53,ZY11,12,6,8,1.00,0.00,,
461.53,ZY12,13,6,8,20.00,0.00,,
461.76,ZY07,8,25,6,2.20,0.00,FR20,MR09
461.76,ZY10,11,25,6,16.00,0.00,FR4,
463.62,ZY11,12,21,9,1.00,0.00,,
463.62,ZY12,13,21,9,20.00,0.00,,
465.72,ZY14,15,19,0,2.00,0.00,,
465.76,ZY11,12,1,11,1.00,0.00,,
465.76,ZY12,13,1,11,20.00,0.00,,
467.72,ZY14,15,22,1,2.00,0.00,,
469.45,ZY15,16,19,0,5.00,0.00,,
469.72,ZY14,15,27,2,2.00,0.00,,
469.72,ZY15,16,22,1,5.00,0.00,,
471.29,ZY14,15,2,3,2.00,0.00,,
471.72,ZY14,15,9,10,2.00,0.00,,
473.29,ZY15,16,27,2,5.00,0.00,,
473.72,ZY15,16,2,3,5.00,0.00,,
473.76,ZY15,16,9,10,5.00,0.00,,
474.45,ZY14,15,12,4,2.00,0.00,,
474.72,ZY16,17,19,0,1.00,0.00,,
475.72,ZY16,17,22,1,1.00,0.00,,
476.45,ZY17,18,19,0,1.00,0.00,,
476.72,ZY15,16,12,4,5.00,0.00,,
477.45,ZY17,18,22,1,1.00,0.00,,
477.76,ZY18,19,19,0,3.00,0.00,,
477.89,ZY14,15,25,6,2.00,0.00,,
478.29,ZY14,15,26,5,2.00,0.00,,
478.45,ZY16,17,27,2,1.00,0.00,,
478.49,ZY18,19,22,1,3.00,0.00,,
478.72,ZY07,8,8,7,2.20,0.00,FR18,MR08
478.76,ZY16,17,2,3,1.00,0.00,,
479.45,ZY16,17,9,10,1.00,0.00,,
479.76,ZY17,18,27,2,1.00,0.00,,
479.89,ZY17,18,2,3,1.00,0.00,,
480.29,ZY15,16,25,6,5.00,0.00,,
480.45,ZY15,16,26,5,5.00,0.00,,
480.76,ZY17,18,9,10,1.00,0.00,,
480.76,ZY_T,21,31,0,0.00,0.49,,MR20
480.89,ZY18,19,27,2,3.00,0.00,,
480.92,ZY18,19,2,3,3.00,0.00,,
481.25,ZY14,15,8,7,2.00,0.00,,
481.49,ZY_T,21,31,1,0.00,0.63,,MR21
481.72,ZY07,8,6,8,2.17,0.00,FR17,MR07
481.72,ZY09,10,6,8,2.00,0.00,FR21,
481.76,ZY16,17,12,4,1.00,0.00,,
482.12,ZY18,19,9,10,3.00,0.00,,
483.25,ZY17,18,12,4,1.00,0.00,,
483.62,ZY15,16,8,7,5.00,0.00,,
483.88,ZY14,15,21,9,2.00,0.00,,
483.89,ZY14,15,6,8,2.00,0.00,,
483.89,ZY_T,21,31,2,0.00,0.33,,MR22
483.92,ZY_T,21,31,3,0.00,0.65,,MR18
484.57,ZY18,19,12,4,3.00,0.00,,
485.12,ZY_T,21,31,10,0.00,0.41,,MR26
485.45,ZY16,17,25,6,1.00,0.00,,
485.53,ZY16,17,26,5,1.00,0.00,,
485.88,ZY14,15,1,11,2.00,0.00,,
485.89,ZY15,16,21,9,5.00,0.00,,
486.45,ZY15,16,6,8,5.00,0.00,,
486.53,ZY17,18,25,6,1.00,0.00,,
487.53,ZY17,18,26,5,1.00,0.00,,
487.57,ZY18,19,25,6,3.00,0.00,,
487.57,ZY_T,21,31,4,0.00,0.22,,MR23
488.53,ZY15,16,1,11,5.00,0.00,,
488.62,ZY18,19,26,5,3.00,0.00,,
490.57,ZY16,17,8,7,1.00,0.00,,
490.57,ZY_T,21,29,0,0.00,0.11,,MR18
490.57,ZY_T,21,29,1,0.00,0.11,,MR20
490.57,ZY_T,21,29,2,0.00,0.11,,MR21
490.57,ZY_T,21,29,3,0.00,0.11,,MR22
490.57,ZY_T,21,29,4,0.00,0.11,,MR23
490.57,ZY_T,21,29,6,0.00,0.43,,MR24
490.57,ZY_T,21,29,10,0.00,0.11,,MR26
491.00,ZY16,17,21,9,1.00,0.00,,
491.57,ZY16,17,6,8,1.00,0.00,,
491.62,ZY17,18,8,7,1.00,0.00,,
491.62,ZY_T,21,29,5,0.00,0.74,,MR25
492.36,ZY17,18,21,9,1.00,0.00,,
492.62,ZY17,18,6,8,1.00,0.00,,
493.36,ZY18,19,8,7,3.00,0.00,,
493.53,ZY18,19,21,9,3.00,0.00,,
493.62,ZY16,17,1,11,1.00,0.00,,
494.62,ZY18,19,6,8,3.00,0.00,,
496.36,ZY17,18,1,11,1.00,0.00,,
496.36,ZY_T,21,29,7,0.00,0.33,,MR19
496.53,ZY_T,21,29,9,0.00,1.16,,MR18
497.62,ZY18,19,1,11,3.00,0.00,,
497.62,ZY_T,21,29,8,0.00,0.94,,MR19
500.62,ZY_S,22,29,0,3.00,0.00,,
500.62,ZY_S,22,29,1,3.00,0.00,,
500.62,ZY_S,22,29,2,3.00,0.00,,
500.62,ZY_S,22,29,3,3.00,0.00,,
500.62,ZY_S,22,29,4,3.00,0.00,,
500.62,ZY_S,22,29,5,3.00,0.00,,
500.62,ZY_S,22,29,6,3.00,0.00,,
500.62,ZY_S,22,29,7,3.00,0.00,,
500.62,ZY_S,22,29,8,3.00,0.00,,
500.62,ZY_S,22,29,9,3.00,0.00,,
500.62,ZY_S,22,29,10,3.00,0.00,,
500.62,ZY_T,21,29,11,0.00,1.00,,MR18
501.63,ZY_S,22,29,11,3.00,0.00,,
503.62,ZY_Z,0,0,12,1.00,0.00,,
504.62,ZY_S,22,29,0,3.00,0.00,,
504.62,ZY_F,23,29,0,1.00,0.00,,
504.62,ZY_S,22,29,1,3.00,0.00,,
504.62,ZY_F,23,29,1,1.00,0.00,,
504.62,ZY_S,22,29,2,3.00,0.00,,
504.62,ZY_F,23,29,2,1.00,0.00,,
504.62,ZY_S,22,29,3,3.00,0.00,,
504.62,ZY_F,23,29,3,1.00,0.00,,
504.62,ZY_S,22,29,4,3.00,0.00,,
504.62,ZY_F,23,29,4,1.00,0.00,,
504.62,ZY_S,22,29,5,3.00,0.00,,
504.62,ZY_F,23,29,5,1.00,0.00,,
504.62,ZY_S,22,29,6,3.00,0.00,,
504.62,ZY_F,23,29,6,1.00,0.00,,
504.62,ZY_S,22,29,7,3.00,0.00,,
504.62,ZY_F,23,29,7,1.00,0.00,,
504.62,ZY_S,22,29,8,3.00,0.00,,
504.62,ZY_F,23,29,8,1.00,0.00,,
504.62,ZY_S,22,29,9,3.00,0.00,,
504.62,ZY_F,23,29,9,1.00,0.00,,
504.62,ZY_S,22,29,10,3.00,0.00,,
504.62,ZY_F,23,29,10,1.00,0.00,,
504.62,ZY_Z,0,0,13,1.00,0.00,,
504.62,ZY_M,1,12,12,0.00,0.09,,
504.71,ZY_S,22,29,11,3.00,0.00,,
504.71,ZY_F,23,29,11,1.00,0.00,,
504.71,ZY_M,1,12,12,0.00,0.00,,
504.71,ZY01,2,12,12,1.00,0.00,,
505.62,ZY_M,1,6,13,0.00,0.28,,
505.91,ZY02,3,12,12,1.00,0.00,FR26,
505.91,ZY03,4,12,12,1.00,0.00,FR6,
505.91,ZY04,5,12,12,3.20,0.00,FR14,MR15
505.91,ZY05,6,12,12,3.20,0.00,FR10,MR11
505.91,ZY06,7,12,12,4.00,0.00,FR22,
505.91,ZY_L,20,12,12,1.00,0.00,,
505.91,ZY_M,1,6,13,0.00,0.00,,
505.91,ZY01,2,6,13,1.00,0.00,,
506.91,ZY_Z,0,0,14,1.00,0.00,,
507.62,ZY02,3,6,13,1.00,0.00,FR25,
507.62,ZY03,4,6,13,1.00,0.00,FR5,
507.62,ZY04,5,6,13,3.00,0.00,FR13,MR16
507.62,ZY05,6,6,13,3.00,0.00,FR9,MR12
507.62,ZY06,7,6,13,4.00,0.00,FR21,
507.62,ZY_L,20,6,13,1.00,0.00,,
507.91,ZY_M,1,2,14,0.00,0.33,,
508.24,ZY_M,1,2,14,0.00,0.00,,
508.24,ZY01,2,2,14,1.00,0.00,,
508.24,ZY_Z,0,0,15,1.00,0.00,,
509.24,ZY_M,1,22,15,0.00,0.37,,
509.61,ZY02,3,2,14,1.00,0.00,FR25,
509.61,ZY03,4,2,14,1.00,0.00,FR5,
509.61,ZY04,5,2,14,3.06,0.00,FR13,MR14
509.61,ZY05,6,2,14,3.06,0.00,FR9,MR10
509.61,ZY06,7,2,14,4.00,0.00,FR21,
509.61,ZY_L,20,2,14,1.00,0.00,,
509.61,ZY_M,1,22,15,0.00,0.00,,
509.61,ZY01,2,22,15,1.00,0.00,,
509.91,ZY_M,1,19,12,0.00,0.26,,
510.17,ZY01,2,19,12,1.00,0.00,,
510.17,ZY07,8,19,12,2.17,0.00,FR19,MR09
510.17,ZY08,9,19,12,1.00,0.00,,
510.17,ZY09,10,19,12,2.00,0.00,FR23,
510.17,ZY10,11,19,12,16.00,0.00,FR3,
510.17,ZY13,14,19,12,1.00,0.00,,
510.17,ZY_T,21,19,12,0.52,0.00,,MR18
510.17,ZY_Z,0,0,16,1.00,0.00,,
511.17,ZY02,3,22,15,1.00,0.00,FR27,
511.17,ZY03,4,22,15,1.00,0.00,FR7,
511.17,ZY04,5,22,15,3.12,0.00,FR15,MR17
511.17,ZY05,6,22,15,3.12,0.00,FR11,MR13
511.17,ZY06,7,22,15,4.00,0.00,FR23,
511.17,ZY_L,20,22,15,1.00,0.00,,
511.17,ZY_M,1,12,16,0.00,0.09,,
511.26,ZY_M,1,12,16,0.00,0.00,,
511.26,ZY01,2,12,16,1.00,0.00,,
511.62,ZY_M,1,27,13,0.00,0.24,,
511.86,ZY01,2,27,13,1.00,0.00,,
511.86,ZY07,8,27,13,2.08,0.00,FR20,MR06
511.86,ZY08,9,27,13,1.00,0.00,,
511.86,ZY09,10,27,13,2.00,0.00,FR24,
511.86,ZY10,11,27,13,16.00,0.00,FR4,
511.86,ZY13,14,27,13,1.00,0.00,,
511.86,ZY_T,21,27,13,0.42,0.00,,MR19
512.26,ZY_Z,0,0,17,1.00,0.00,,
513.26,ZY02,3,12,16,1.00,0.00,FR26,
513.26,ZY03,4,12,16,1.00,0.00,FR6,
513.26,ZY04,5,12,16,3.00,0.00,FR14,MR15
513.26,ZY05,6,12,16,3.00,0.00,FR10,MR11
513.26,ZY06,7,12,16,4.00,0.00,FR22,
513.26,ZY_L,20,12,16,1.00,0.00,,
513.26,ZY_M,1,6,17,0.00,0.28,,
513.54,ZY_M,1,6,17,0.00,0.00,,
513.54,ZY01,2,6,17,1.00,0.00,,
513.61,ZY_M,1,20,14,0.00,0.27,,
513.89,ZY01,2,20,14,1.00,0.00,,
513.89,ZY07,8,20,14,2.28,0.00,FR19,MR07
513.89,ZY08,9,20,14,1.00,0.00,,
513.89,ZY09,10,20,14,2.53,0.00,,MR04
513.89,ZY10,11,20,14,16.00,0.00,FR3,
513.89,ZY13,14,20,14,1.00,0.00,,
513.89,ZY_T,21,20,14,0.50,0.00,,MR20
514.54,ZY_Z,0,0,18,1.00,0.00,,
515.17,ZY02,3,6,17,1.00,0.00,FR25,
515.17,ZY03,4,6,17,1.00,0.00,FR5,
515.17,ZY04,5,6,17,3.00,0.00,FR13,MR16
515.17,ZY05,6,6,17,3.00,0.00,FR9,MR12
515.17,ZY06,7,6,17,4.00,0.00,FR21,
515.17,ZY_L,20,6,17,1.00,0.00,,
515.17,ZY_M,1,2,15,0.00,0.30,,
515.47,ZY01,2,2,15,1.00,0.00,,
515.47,ZY07,8,2,15,2.28,0.00,FR17,MR08
515.47,ZY08,9,2,15,1.00,0.00,,
515.47,ZY09,10,2,15,2.00,0.00,FR21,
515.47,ZY10,11,2,15,16.00,0.00,FR1,
515.47,ZY13,14,2,15,1.00,0.00,,
515.47,ZY_T,21,2,15,0.55,0.00,,MR21
515.54,ZY_M,1,22,18,0.00,0.37,,
515.91,ZY_M,1,22,18,0.00,0.00,,
515.91,ZY01,2,22,18,1.00,0.00,,
516.91,ZY_Z,0,0,19,1.00,0.00,,
517.26,ZY02,3,22,18,1.00,0.00,FR27,
517.26,ZY03,4,22,18,1.00,0.00,FR7,
517.26,ZY04,5,22,18,3.00,0.00,FR15,MR17
517.26,ZY05,6,22,18,3.00,0.00,FR11,MR13
517.26,ZY06,7,22,18,4.00,0.00,FR23,
517.26,ZY_L,20,22,18,1.00,0.00,,
517.26,ZY_M,1,9,16,0.00,0.12,,
517.38,ZY01,2,9,16,1.00,0.00,,
517.38,ZY08,9,9,16,1.00,0.00,,
517.38,ZY09,10,9,16,2.00,0.00,FR22,
517.38,ZY10,11,9,16,16.00,0.00,FR2,
517.38,ZY13,14,9,16,1.00,0.00,,
517.38,ZY_T,21,9,16,0.35,0.00,,MR22
517.91,ZY_M,1,12,19,0.00,0.09,,
518.00,ZY_M,1,12,19,0.00,0.00,,
518.00,ZY01,2,12,19,1.00,0.00,,
518.00,ZY_Z,0,0,20,1.00,0.00,,
519.00,ZY_M,1,25,20,0.00,0.23,,
519.17,ZY02,3,12,19,1.00,0.00,FR26,
519.17,ZY03,4,12,19,1.00,0.00,FR6,
519.17,ZY04,5,12,19,3.00,0.00,FR14,MR15
519.17,ZY05,6,12,19,3.00,0.00,FR10,MR11
519.17,ZY06,7,12,19,4.00,0.00,FR22,
519.17,ZY_L,20,12,19,1.00,0.00,,
519.17,ZY_M,1,26,17,0.00,0.19,,
519.23,ZY_M,1,25,20,0.00,0.00,,
519.23,ZY01,2,25,20,1.00,0.00,,
519.36,ZY01,2,26,17,1.00,0.00,,
519.36,ZY08,9,26,17,1.00,0.00,,
519.36,ZY09,10,26,17,2.00,0.00,FR24,
519.36,ZY10,11,26,17,16.00,0.00,FR4,
519.36,ZY13,14,26,17,1.00,0.00,,
519.36,ZY_T,21,26,17,0.41,0.00,,MR23
520.23,ZY_Z,0,0,21,1.00,0.00,,
521.23,ZY02,3,25,20,1.00,0.00,FR28,
521.23,ZY03,4,25,20,1.00,0.00,FR8,
521.23,ZY04,5,25,20,3.28,0.00,FR16,MR16
521.23,ZY05,6,25,20,3.28,0.00,FR12,MR12
521.23,ZY_L,20,25,20,1.00,0.00,,
521.23,ZY_M,1,6,21,0.00,0.28,,
521.26,ZY_M,1,1,18,0.00,0.30,,
521.51,ZY_M,1,6,21,0.00,0.00,,
521.51,ZY01,2,6,21,1.00,0.00,,
521.56,ZY01,2,1,18,1.00,0.00,,
521.56,ZY08,9,1,18,1.00,0.00,,
521.56,ZY09,10,1,18,2.00,0.00,FR21,
521.56,ZY10,11,1,18,16.00,0.00,FR1,
521.56,ZY13,14,1,18,1.00,0.00,,
521.56,ZY_T,21,1,18,0.50,0.00,,MR24
522.51,ZY_Z,0,0,22,1.00,0.00,,
523.17,ZY02,3,6,21,1.00,0.00,FR25,
523.17,ZY03,4,6,21,1.00,0.00,FR5,
523.17,ZY04,5,6,21,3.18,0.00,FR13,MR14
523.17,ZY05,6,6,21,3.18,0.00,FR9,MR10
523.17,ZY_L,20,6,21,1.00,0.00,,
523.17,ZY_M,1,22,19,0.00,0.33,,
523.50,ZY01,2,22,19,1.00,0.00,,
523.50,ZY08,9,22,19,1.00,0.00,,
523.50,ZY09,10,22,19,2.00,0.00,FR23,
523.50,ZY13,14,22,19,1.00,0.00,,
523.50,ZY_T,21,22,19,0.62,0.00,,MR25
523.51,ZY_M,1,12,22,0.00,0.09,,
523.60,ZY_M,1,12,22,0.00,0.00,,
523.60,ZY01,2,12,22,1.00,0.00,,
