time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
484.00,ZY_L,20,10,9,1.00,0.00,,
484.15,ZY02,3,9,4,1.00,0.00,FR30,
484.15,ZY_L,20,9,4,1.00,0.00,,
484.15,ZY_M,1,14,2,0.00,0.14,,
484.29,ZY01,2,14,2,1.00,0.00,,
484.29,ZY07,8,14,2,2.18,0.00,FR18,MR09
484.29,ZY_T,21,14,2,0.18,0.00,,MR21
484.29,ZY_L,20,14,10,1.00,0.00,,
485.15,ZY01,2,10,9,1.00,0.00,,
485.15,ZY_T,21,10,9,0.12,0.00,,MR19
485.25,ZY01,2,9,4,1.00,0.00,,
485.25,ZY07,8,9,4,2.12,0.00,FR18,MR07
485.25,ZY09,10,9,4,2.00,0.00,FR22,
485.25,ZY_T,21,9,4,0.17,0.00,,MR18
485.25,ZY_M,1,13,6,0.00,0.07,,
485.29,ZY_M,1,14,6,0.00,0.07,,
485.36,ZY01,2,14,6,1.00,0.00,,
485.36,ZY08,9,14,6,1.00,0.00,,
485.36,ZY10,11,14,6,8.00,0.00,FR2,
485.36,ZY13,14,14,6,1.00,0.00,,
485.36,ZY_T,21,14,6,0.25,0.00,,MR22
485.36,ZY01,2,14,10,1.00,0.00,,
485.36,ZY_T,21,14,10,0.25,0.00,,MR23
486.08,ZY01,2,15,11,1.00,0.00,,
486.08,ZY07,8,15,11,2.00,0.00,FR19,MR08
486.08,ZY08,9,15,11,1.00,0.00,,
486.08,ZY09,10,15,11,2.00,0.00,FR23,
486.08,ZY13,14,15,11,1.00,0.00,,
486.08,ZY_T,21,15,11,0.49,0.00,,MR24
486.08,ZY_M,1,13,3,0.00,0.14,,
486.15,ZY_M,1,10,3,0.00,0.07,,
486.16,ZY02,3,10,9,1.00,0.00,FR26,
486.16,ZY03,4,10,9,1.00,0.00,FR6,
486.16,ZY04,5,10,9,3.00,0.00,FR14,MR15
486.16,ZY05,6,10,9,3.00,0.00,FR10,MR10
486.16,ZY06,7,10,9,4.00,0.00,FR22,
486.16,ZY_M,1,13,3,0.00,0.14,,
486.16,ZY_M,1,13,5,0.00,0.07,,
486.24,ZY01,2,13,5,1.00,0.00,,
486.24,ZY08,9,13,5,1.00,0.00,,
486.24,ZY10,11,13,5,9.00,0.00,FR2,
486.24,ZY13,14,13,5,1.00,0.00,,
486.24,ZY_T,21,13,5,0.12,0.00,,MR19
486.24,ZY_M,1,27,3,0.00,0.33,,
486.36,ZY_M,1,14,3,0.00,0.13,,
486.46,ZY02,3,14,10,1.00,0.00,FR30,
486.46,ZY03,4,14,10,1.00,0.00,FR6,
486.46,ZY04,5,14,10,3.22,0.00,,MR03;MR14
486.46,ZY05,6,14,10,3.12,0.00,FR10,MR11
486.46,ZY_M,1,27,3,0.00,0.33,,
486.62,ZY03,4,14,2,1.12,0.00,,MR01
486.62,ZY05,6,14,2,3.25,0.00,,MR02;MR12
486.62,ZY06,7,14,2,4.12,0.00,,MR04
486.62,ZY_M,1,27,7,0.00,0.24,,
486.80,ZY01,2,27,3,1.00,0.00,,
486.80,ZY07,8,27,3,2.33,0.00,FR20,MR09
486.80,ZY_T,21,27,3,0.33,0.00,,MR21
486.80,ZY_M,1,22,7,0.00,0.33,,
487.00,ZY_M,1,21,7,0.00,0.31,,
487.31,ZY01,2,21,7,1.00,0.00,,
487.31,ZY07,8,21,7,2.50,0.00,FR19,MR06
487.31,ZY08,9,21,7,1.00,0.00,,
487.31,ZY09,10,21,7,2.00,0.00,FR23,
487.31,ZY13,14,21,7,1.00,0.00,,
487.31,ZY_T,21,21,7,0.40,0.00,,MR23
487.31,ZY01,2,21,8,1.00,0.00,,
487.31,ZY08,9,21,8,1.00,0.00,,
487.31,ZY13,14,21,8,1.00,0.00,,
487.31,ZY_T,21,21,8,0.58,0.00,,MR25
488.08,ZY04,5,9,4,3.20,0.00,FR14,MR17
488.31,ZY11,12,15,11,1.00,0.00,,
488.31,ZY12,13,15,11,20.00,0.00,,
489.13,ZY04,5,21,8,3.22,0.00,FR15,MR16
489.13,ZY07,8,21,8,2.22,0.00,FR19,MR08
489.13,ZY09,10,21,8,2.00,0.00,FR23,
489.13,ZY11,12,21,8,1.00,0.00,,
489.13,ZY12,13,21,8,20.00,0.00,,
489.69,ZY03,4,27,3,1.00,0.00,FR8,
489.69,ZY06,7,27,3,4.00,0.00,FR24,
489.81,ZY06,7,14,10,4.00,0.00,FR22,
489.81,ZY07,8,14,10,2.18,0.00,FR18,MR07
489.81,ZY08,9,14,10,1.00,0.00,,
489.81,ZY13,14,14,10,1.00,0.00,,
490.16,ZY11,12,21,7,1.00,0.00,,
490.16,ZY12,13,21,7,20.00,0.00,,
490.75,ZY07,8,10,9,2.44,0.00,FR18,MR09
490.75,ZY08,9,10,9,1.00,0.00,,
490.75,ZY09,10,10,9,2.00,0.00,FR22,
490.75,ZY13,14,10,9,1.00,0.00,,
491.28,ZY08,9,14,2,1.00,0.00,,
491.28,ZY09,10,14,2,2.00,0.00,,MR04
491.28,ZY13,14,14,2,1.00,0.00,,
493.19,ZY03,4,9,4,1.00,0.00,FR6,
493.19,ZY05,6,9,4,3.08,0.00,FR10,MR10
493.28,ZY11,12,10,9,1.00,0.00,,
493.28,ZY12,13,10,9,20.00,0.00,,
493.36,ZY10,11,14,2,2.00,0.00,FR2,
493.36,ZY11,12,14,2,1.00,0.00,,
493.36,ZY12,13,14,2,20.00,0.00,,
493.69,ZY07,8,14,6,2.11,0.00,FR18,MR09
493.69,ZY09,10,14,6,2.00,0.00,FR22,
493.69,ZY11,12,14,6,1.00,0.00,,
493.69,ZY12,13,14,6,20.00,0.00,,
493.81,ZY08,9,27,3,1.00,0.00,,
493.81,ZY09,10,27,3,2.00,0.00,FR24,
493.81,ZY10,11,27,3,3.00,0.00,FR4,
493.81,ZY13,14,27,3,1.00,0.00,,
495.24,ZY09,10,14,10,2.00,0.00,FR22,
495.24,ZY10,11,14,10,16.00,0.00,FR2,
495.24,ZY11,12,14,10,1.00,0.00,,
495.24,ZY12,13,14,10,20.00,0.00,,
496.27,ZY09,10,13,5,2.06,0.00,,MR04
496.27,ZY11,12,13,5,1.00,0.00,,
496.27,ZY12,13,13,5,20.00,0.00,,
496.81,ZY08,9,9,4,1.00,0.00,,
496.81,ZY13,14,9,4,1.00,0.00,,
497.81,ZY11,12,27,3,1.00,0.00,,
497.81,ZY12,13,27,3,20.00,0.00,,
508.31,ZY11,12,9,4,1.00,0.00,,
508.31,ZY12,13,9,4,20.00,0.00,,
508.31,ZY_Z,0,0,12,1.00,0.00,,
509.31,ZY_Z,0,0,13,1.00,0.00,,
509.31,ZY_M,1,15,12,0.00,0.29,,
509.60,ZY_M,1,15,12,0.00,0.00,,
509.60,ZY01,2,15,12,1.00,0.00,,
510.31,ZY_Z,0,0,14,1.00,0.00,,
510.31,ZY_M,1,21,13,0.00,0.35,,
510.60,ZY_M,1,15,13,0.00,0.29,,
510.89,ZY02,3,15,12,1.00,0.00,FR27,
510.89,ZY03,4,15,12,1.00,0.00,FR7,
510.89,ZY04,5,15,12,3.22,0.00,FR15,MR16
510.89,ZY05,6,15,12,3.22,0.00,FR11,MR13
510.89,ZY06,7,15,12,4.00,0.00,FR23,
510.89,ZY_L,20,15,12,1.00,0.00,,
510.89,ZY_M,1,15,13,0.00,0.00,,
510.89,ZY01,2,15,13,1.00,0.00,,
511.31,ZY_M,1,21,14,0.00,0.35,,
511.65,ZY_M,1,21,14,0.00,0.00,,
511.65,ZY01,2,21,14,1.00,0.00,,
512.65,ZY02,3,15,13,1.00,0.00,FR27,
512.65,ZY03,4,15,13,1.00,0.00,FR7,
512.65,ZY04,5,15,13,3.25,0.00,FR15,MR14
512.65,ZY05,6,15,13,3.25,0.00,FR11,MR11
512.65,ZY06,7,15,13,4.00,0.00,FR23,
512.65,ZY_L,20,15,13,1.00,0.00,,
513.28,ZY02,3,21,14,1.00,0.00,FR31,
513.28,ZY03,4,21,14,1.40,0.00,,MR01
513.28,ZY04,5,21,14,3.50,0.00,,MR03;MR15
513.28,ZY05,6,21,14,3.40,0.00,,MR02;MR12
513.28,ZY_L,20,21,14,1.00,0.00,,
513.36,ZY10,11,10,9,12.00,0.00,FR2,
513.69,ZY14,15,14,2,2.00,0.00,,
514.89,ZY14,15,14,6,2.00,0.00,,
515.24,ZY01,2,15,12,1.00,0.00,,
515.24,ZY07,8,15,12,2.22,0.00,FR19,MR06
515.24,ZY08,9,15,12,1.00,0.00,,
515.24,ZY09,10,15,12,2.00,0.00,FR23,
515.24,ZY13,14,15,12,1.00,0.00,,
515.24,ZY_T,21,15,12,0.00,0.00,,MR24
515.69,ZY14,15,14,10,2.00,0.00,,
516.27,ZY15,16,14,2,5.00,0.00,,
516.65,ZY14,15,13,5,2.00,0.00,,
516.77,ZY01,2,15,13,1.00,0.00,,
516.77,ZY07,8,15,13,2.22,0.00,FR19,MR08
516.77,ZY08,9,15,13,1.00,0.00,,
516.77,ZY09,10,15,13,2.00,0.00,FR23,
516.77,ZY13,14,15,13,1.00,0.00,,
516.77,ZY_T,21,15,13,0.22,0.00,,MR23
516.89,ZY01,2,21,14,1.00,0.00,,
516.89,ZY08,9,21,14,1.00,0.00,,
516.89,ZY13,14,21,14,1.00,0.00,,
516.89,ZY_T,21,21,14,0.00,0.00,,MR25
517.46,ZY15,16,14,6,5.00,0.00,,
517.69,ZY11,12,15,12,1.00,0.00,,
517.69,ZY12,13,15,12,20.00,0.00,,
517.81,ZY15,16,14,10,5.00,0.00,,
517.89,ZY14,15,27,3,2.00,0.00,,
518.65,ZY06,7,21,14,4.00,0.00,FR23,
518.65,ZY07,8,21,14,2.22,0.00,FR19,MR06
518.65,ZY11,12,21,14,1.00,0.00,,
518.65,ZY12,13,21,14,20.00,0.00,,
519.00,ZY15,16,13,5,5.00,0.00,,
519.89,ZY11,12,15,13,1.00,0.00,,
519.89,ZY12,13,15,13,20.00,0.00,,
521.27,ZY15,16,27,3,5.00,0.00,,
522.46,ZY16,17,14,2,1.00,0.00,,
522.81,ZY16,17,14,6,1.00,0.00,,
523.46,ZY16,17,14,10,1.00,0.00,,
523.81,ZY17,18,14,2,1.00,0.00,,
524.00,ZY17,18,14,6,1.00,0.00,,
524.46,ZY16,17,13,5,1.00,0.00,,
524.81,ZY17,18,14,10,1.00,0.00,,
525.00,ZY18,19,14,2,3.00,0.00,,
525.36,ZY18,19,14,6,3.00,0.00,,
525.46,ZY14,15,10,9,2.00,0.00,,
525.81,ZY17,18,13,5,1.00,0.00,,
526.27,ZY18,19,14,10,3.00,0.00,,
526.81,ZY16,17,27,3,1.00,0.00,,
527.46,ZY18,19,13,5,3.00,0.00,,
527.81,ZY15,16,10,9,5.00,0.00,,
528.00,ZY17,18,27,3,1.00,0.00,,
528.00,ZY_T,21,31,2,0.00,0.27,,MR22
528.27,ZY_S,22,31,2,3.00,0.00,,
528.36,ZY10,11,9,4,10.00,0.00,FR2,
528.36,ZY_T,21,31,6,0.00,0.33,,MR19
528.69,ZY_S,22,31,6,3.00,0.00,,
529.27,ZY18,19,27,3,3.00,0.00,,
529.27,ZY_T,21,31,10,0.00,0.45,,MR18
529.72,ZY_S,22,31,10,3.00,0.00,,
530.46,ZY_T,21,31,5,0.00,0.42,,MR26
530.88,ZY_S,22,31,5,3.00,0.00,,
531.69,ZY_S,22,31,2,3.00,0.00,,
531.69,ZY_F,23,31,2,1.00,0.00,,
532.27,ZY_S,22,31,6,3.00,0.00,,
532.27,ZY_F,23,31,6,1.00,0.00,,
532.27,ZY_T,21,31,3,0.00,0.33,,MR21
532.61,ZY_S,22,31,3,3.00,0.00,,
532.81,ZY_S,22,31,10,3.00,0.00,,
532.81,ZY_F,23,31,10,1.00,0.00,,
533.88,ZY16,17,10,9,1.00,0.00,,
534.69,ZY_S,22,31,5,3.00,0.00,,
534.69,ZY_F,23,31,5,1.00,0.00,,
535.27,ZY17,18,10,9,1.00,0.00,,
535.81,ZY_S,22,31,3,3.00,0.00,,
535.81,ZY_F,23,31,3,1.00,0.00,,
537.69,ZY18,19,10,9,3.00,0.00,,
538.65,ZY14,15,9,4,2.00,0.00,,
538.81,ZY09,10,21,14,2.00,0.00,FR23,
540.69,ZY15,16,9,4,5.00,0.00,,
540.69,ZY_T,21,31,9,0.00,0.61,,MR27
541.29,ZY_S,22,31,9,3.00,0.00,,
544.29,ZY_T,21,29,9,0.00,0.11,,MR18
544.40,ZY_S,22,29,9,3.00,0.00,,
544.40,ZY_F,23,29,9,1.00,0.00,,
547.40,ZY16,17,9,4,1.00,0.00,,
548.50,ZY17,18,9,4,1.00,0.00,,
549.60,ZY18,19,9,4,3.00,0.00,,
552.60,ZY_T,21,29,4,0.00,0.67,,MR23
553.28,ZY_S,22,29,4,3.00,0.00,,
556.38,ZY_S,22,29,4,3.00,0.00,,
556.38,ZY_F,23,29,4,1.00,0.00,,
