time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
508.00,ZY11,12,26,9,1.00,0.00,,
508.00,ZY12,13,26,9,20.00,0.00,,
508.00,ZY_Z,0,0,13,1.00,0.00,,
508.57,ZY01,2,7,12,1.00,0.00,,
508.57,ZY07,8,7,12,2.00,0.00,FR18,MR09
508.57,ZY08,9,7,12,1.00,0.00,,
508.57,ZY09,10,7,12,2.00,0.00,FR22,
508.57,ZY10,11,7,12,10.00,0.00,FR2,
508.57,ZY13,14,7,12,1.00,0.00,,
508.57,ZY_T,21,7,12,0.00,0.00,,MR23
509.00,ZY_M,1,21,13,0.00,0.35,,
509.35,ZY_M,1,21,13,0.00,0.00,,
509.35,ZY01,2,21,13,1.00,0.00,,
510.35,ZY_Z,0,0,14,1.00,0.00,,
511.09,ZY02,3,21,13,1.00,0.00,FR27,
511.09,ZY03,4,21,13,1.00,0.00,FR7,
511.09,ZY04,5,21,13,3.11,0.00,FR15,MR15
511.09,ZY05,6,21,13,3.11,0.00,FR11,MR10
511.09,ZY06,7,21,13,4.00,0.00,FR23,
511.09,ZY_L,20,21,13,1.00,0.00,,
511.35,ZY_M,1,15,14,0.00,0.29,,
511.64,ZY_M,1,15,14,0.00,0.00,,
511.64,ZY01,2,15,14,1.00,0.00,,
515.09,ZY02,3,15,14,1.00,0.00,FR27,
515.09,ZY03,4,15,14,1.00,0.00,FR7,
515.09,ZY04,5,15,14,3.22,0.00,FR15,MR15
515.09,ZY05,6,15,14,3.22,0.00,FR11,MR10
515.09,ZY06,7,15,14,4.00,0.00,FR23,
515.09,ZY_L,20,15,14,1.00,0.00,,
518.57,ZY01,2,21,13,1.00,0.00,,
518.57,ZY07,8,21,13,2.11,0.00,FR19,MR07
518.57,ZY08,9,21,13,1.00,0.00,,
518.57,ZY09,10,21,13,2.00,0.00,FR23,
518.57,ZY13,14,21,13,1.00,0.00,,
518.57,ZY_T,21,21,13,0.11,0.00,,MR19
519.09,ZY11,12,7,12,1.00,0.00,,
519.09,ZY12,13,7,12,20.00,0.00,,
520.68,ZY01,2,15,14,1.00,0.00,,
520.68,ZY07,8,15,14,2.22,0.00,FR19,MR07
520.68,ZY08,9,15,14,1.00,0.00,,
520.68,ZY09,10,15,14,2.00,0.00,FR23,
520.68,ZY13,14,15,14,1.00,0.00,,
520.68,ZY_T,21,15,14,0.22,0.00,,MR19
521.02,ZY11,12,21,13,1.00,0.00,,
521.02,ZY12,13,21,13,20.00,0.00,,
522.90,ZY14,15,1,8,2.00,0.00,,
524.90,ZY11,12,15,14,1.00,0.00,,
524.90,ZY12,13,15,14,20.00,0.00,,
528.00,ZY15,16,1,8,5.00,0.00,,
533.00,ZY14,15,26,9,2.00,0.00,,
535.00,ZY16,17,1,8,1.00,0.00,,
536.00,ZY15,16,26,9,5.00,0.00,,
539.09,ZY17,18,1,8,1.00,0.00,,
540.09,ZY14,15,7,12,2.00,0.00,,
541.00,ZY18,19,1,8,3.00,0.00,,
541.02,ZY16,17,26,9,1.00,0.00,,
542.09,ZY17,18,26,9,1.00,0.00,,
543.09,ZY15,16,7,12,5.00,0.00,,
544.00,ZY18,19,26,9,3.00,0.00,,
544.00,ZY_T,21,30,8,0.00,0.52,,MR18
544.52,ZY_S,22,30,8,3.00,0.00,,
547.00,ZY_T,21,30,9,0.00,0.38,,MR21
547.38,ZY_S,22,30,9,3.00,0.00,,
548.09,ZY_S,22,30,8,3.00,0.00,,
548.09,ZY_F,23,30,8,1.00,0.00,,
550.38,ZY16,17,7,12,1.00,0.00,,
551.09,ZY_S,22,30,9,3.00,0.00,,
551.09,ZY_F,23,30,9,1.00,0.00,,
554.09,ZY17,18,7,12,1.00,0.00,,
555.19,ZY18,19,7,12,3.00,0.00,,
558.19,ZY_T,21,30,12,0.00,0.34,,MR23
558.53,ZY_S,22,30,12,3.00,0.00,,
561.63,ZY_S,22,30,12,3.00,0.00,,
561.63,ZY_F,23,30,12,1.00,0.00,,
