time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
506.84,ZY05,6,4,12,3.12,0.00,FR9,MR12
506.84,ZY06,7,4,12,4.00,0.00,FR21,
506.84,ZY_L,20,4,12,1.00,0.00,,
506.84,ZY_M,1,24,13,0.00,0.18,,
507.02,ZY_M,1,24,13,0.00,0.00,,
507.02,ZY01,2,24,13,1.00,0.00,,
509.00,ZY02,3,24,13,1.00,0.00,FR28,
509.00,ZY03,4,24,13,1.00,0.00,FR8,
509.00,ZY04,5,24,13,3.06,0.00,FR16,MR14
509.00,ZY05,6,24,13,3.06,0.00,FR12,MR11
509.00,ZY06,7,24,13,4.00,0.00,FR24,
509.00,ZY_L,20,24,13,1.00,0.00,,
509.00,ZY_Z,0,0,7,1.00,0.00,,
509.31,ZY14,15,13,11,2.00,0.00,,
510.00,ZY11,12,2,10,1.00,0.00,,
510.00,ZY12,13,2,10,20.00,0.00,,
510.84,ZY_Z,0,0,14,1.00,0.00,,
510.84,ZY_M,1,16,12,0.00,0.11,,
510.95,ZY01,2,16,12,1.00,0.00,,
510.95,ZY07,8,16,12,2.08,0.00,FR19,MR08
510.95,ZY08,9,16,12,1.00,0.00,,
510.95,ZY09,10,16,12,2.00,0.00,FR23,
510.95,ZY13,14,16,12,1.00,0.00,,
510.95,ZY_T,21,16,12,0.08,0.00,,MR18
511.84,ZY15,16,13,11,5.00,0.00,,
511.84,ZY_M,1,4,14,0.00,0.35,,
512.19,ZY_M,1,4,14,0.00,0.00,,
512.19,ZY01,2,4,14,1.00,0.00,,
513.02,ZY01,2,24,13,1.00,0.00,,
513.02,ZY07,8,24,13,2.06,0.00,FR20,MR09
513.02,ZY08,9,24,13,1.00,0.00,,
513.02,ZY09,10,24,13,2.00,0.00,FR24,
513.02,ZY10,11,24,13,8.00,0.00,FR4,
513.02,ZY13,14,24,13,1.00,0.00,,
513.02,ZY_T,21,24,13,0.06,0.00,,MR24
513.19,ZY11,12,16,12,1.00,0.00,,
513.19,ZY12,13,16,12,20.00,0.00,,
514.62,ZY02,3,4,14,1.00,0.00,FR25,
514.62,ZY03,4,4,14,1.00,0.00,FR5,
514.62,ZY04,5,4,14,3.00,0.00,FR13,MR15
514.62,ZY05,6,4,14,3.00,0.00,FR9,MR12
514.62,ZY06,7,4,14,4.00,0.00,FR21,
514.62,ZY_L,20,4,14,1.00,0.00,,
515.45,ZY10,11,7,9,12.00,0.00,FR2,
518.62,ZY16,17,13,11,1.00,0.00,,
518.62,ZY_M,1,17,14,0.00,0.13,,
518.75,ZY01,2,17,14,1.00,0.00,,
518.75,ZY07,8,17,14,2.08,0.00,FR19,MR08
518.75,ZY08,9,17,14,1.00,0.00,,
518.75,ZY09,10,17,14,2.00,0.00,FR23,
518.75,ZY13,14,17,14,1.00,0.00,,
518.75,ZY_T,21,17,14,0.08,0.00,,MR18
520.83,ZY17,18,13,11,1.00,0.00,,
521.02,ZY11,12,17,14,1.00,0.00,,
521.02,ZY12,13,17,14,20.00,0.00,,
521.83,ZY11,12,24,13,1.00,0.00,,
521.83,ZY12,13,24,13,20.00,0.00,,
524.49,ZY18,19,13,11,3.00,0.00,,
527.45,ZY14,15,23,4,2.00,0.00,,
527.49,ZY14,15,7,9,2.00,0.00,,
529.49,ZY15,16,23,4,5.00,0.00,,
529.49,ZY_T,21,29,11,0.00,0.19,,MR21
529.68,ZY15,16,7,9,5.00,0.00,,
529.68,ZY_S,22,29,11,3.00,0.00,,
532.68,ZY14,15,2,10,2.00,0.00,,
533.19,ZY_S,22,29,11,3.00,0.00,,
533.19,ZY_F,23,29,11,1.00,0.00,,
534.68,ZY16,17,23,4,1.00,0.00,,
535.68,ZY16,17,7,9,1.00,0.00,,
535.68,ZY15,16,2,10,5.00,0.00,,
536.19,ZY17,18,23,4,1.00,0.00,,
537.19,ZY17,18,7,9,1.00,0.00,,
538.19,ZY18,19,23,4,3.00,0.00,,
540.68,ZY18,19,7,9,3.00,0.00,,
541.02,ZY16,17,2,10,1.00,0.00,,
541.19,ZY_T,21,29,4,0.00,0.31,,MR24
541.50,ZY_S,22,29,4,3.00,0.00,,
542.02,ZY14,15,24,13,2.00,0.00,,
543.68,ZY17,18,2,10,1.00,0.00,,
543.68,ZY_T,21,29,9,0.00,0.30,,MR25
543.98,ZY_S,22,29,9,3.00,0.00,,
544.50,ZY15,16,24,13,5.00,0.00,,
544.68,ZY_S,22,29,4,3.00,0.00,,
544.68,ZY_F,23,29,4,1.00,0.00,,
546.98,ZY18,19,2,10,3.00,0.00,,
547.68,ZY_S,22,29,9,3.00,0.00,,
547.68,ZY_F,23,29,9,1.00,0.00,,
549.98,ZY16,17,24,13,1.00,0.00,,
549.98,ZY_T,21,29,10,0.00,0.55,,MR23
550.53,ZY_S,22,29,10,3.00,0.00,,
553.53,ZY17,18,24,13,1.00,0.00,,
554.53,ZY_S,22,29,10,3.00,0.00,,
554.53,ZY_F,23,29,10,1.00,0.00,,
557.53,ZY18,19,24,13,3.00,0.00,,
560.53,ZY_T,21,29,13,0.00,0.55,,MR22
561.08,ZY_S,22,29,13,3.00,0.00,,
564.08,ZY_T,21,31,13,0.00,0.11,,MR21
564.19,ZY_S,22,31,13,3.00,0.00,,
564.19,ZY_F,23,31,13,1.00,0.00,,
